 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.114394,0.109091,0.051705,0.246486,0.491243,1,0.380051,0.40463,0.589087,0.14134,0.186541,0.228874,0.185712,0.279705,0.41362,0.208902,0.246499,0.261582,20,152,0.02,-1,1.00E-04,TRUE,'06:29','00:00'
0.122464,0.112319,0.05308,0.278632,0.476407,1,0.3593,0.464803,0.602536,0.168674,0.216395,0.25899,0.214282,0.294844,0.432113,0.23744,0.263353,0.282905,20,153,0.02,-1,1.00E-04,TRUE,'06:17','00:00'
0.114394,0.102273,0.051136,0.253418,0.451515,1,0.464962,0.475969,0.592819,0.184472,0.227303,0.271799,0.217873,0.296176,0.443357,0.244318,0.275947,0.298807,20,154,0.02,-1,1.00E-04,TRUE,'06:23','00:00'
0.107317,0.097967,0.051728,0.209364,0.375751,1,0.447493,0.46237,0.559971,0.127485,0.169655,0.218564,0.164697,0.234359,0.400396,0.189295,0.215397,0.245008,20,155,0.02,-1,1.00E-04,TRUE,'06:29','00:00'
0.105674,0.092553,0.047429,0.237358,0.453439,1,0.385047,0.439593,0.556151,0.112726,0.151572,0.191191,0.156571,0.234627,0.373667,0.161288,0.189868,0.211234,20,156,0.02,-1,1.00E-04,TRUE,'06:37','00:00'
0.119512,0.114228,0.056098,0.232576,0.448259,1,0.397019,0.427813,0.605409,0.11931,0.167211,0.21974,0.169178,0.256186,0.410015,0.198916,0.233051,0.254038,20,157,0.02,-1,1.00E-04,TRUE,'06:30','00:00'
0.118254,0.113492,0.057143,0.237539,0.450724,1,0.35582,0.425902,0.615233,0.115824,0.165949,0.217456,0.16572,0.252097,0.4059,0.185648,0.216367,0.238921,20,158,0.02,-1,1.00E-04,TRUE,'06:16','00:00'
0.117054,0.099225,0.052132,0.236785,0.41675,1,0.414729,0.450689,0.573074,0.167804,0.205581,0.253116,0.207552,0.278487,0.434117,0.256072,0.280983,0.30297,20,159,0.02,-1,1.00E-04,TRUE,'07:04','00:00'
0.107143,0.089683,0.049107,0.189994,0.373611,1,0.443783,0.46038,0.555416,0.149832,0.184414,0.233605,0.175238,0.2457,0.408768,0.206283,0.23684,0.26221,20,160,0.02,-1,1.00E-04,TRUE,'06:54','00:00'
0.102439,0.105691,0.054776,0.158786,0.378887,1,0.449526,0.422491,0.553945,0.112796,0.162089,0.214026,0.145244,0.232773,0.398086,0.192818,0.225587,0.252939,20,161,0.02,-1,1.00E-04,TRUE,'06:42','00:00'
0.095652,0.088043,0.045109,0.219367,0.415217,1,0.46407,0.460271,0.571553,0.126265,0.165506,0.206424,0.160384,0.23685,0.384955,0.163466,0.196128,0.221242,20,162,0.02,-1,1.00E-04,TRUE,'06:59','00:00'
0.117037,0.100741,0.050278,0.218304,0.387222,1,0.415123,0.462055,0.561974,0.140329,0.180252,0.226122,0.179462,0.248198,0.405354,0.21142,0.234449,0.259721,20,163,0.02,-1,1.00E-04,TRUE,'06:41','00:00'
0.10303,0.110985,0.054735,0.178326,0.426196,1,0.398043,0.409422,0.584019,0.116915,0.170052,0.219607,0.151514,0.248809,0.403625,0.188889,0.223087,0.245257,20,164,0.02,-1,1.00E-04,TRUE,'06:40','00:00'
0.127132,0.106202,0.052229,0.230171,0.409948,1,0.371124,0.454515,0.592859,0.135929,0.17644,0.225556,0.181253,0.25397,0.411069,0.208915,0.236997,0.259319,20,165,0.02,-1,1.00E-04,TRUE,'06:49','00:00'
0.120155,0.102326,0.048837,0.283776,0.491565,1,0.401163,0.466793,0.618943,0.151409,0.195597,0.237936,0.199643,0.28021,0.417401,0.20239,0.232017,0.253434,20,166,0.02,-1,1.00E-04,TRUE,'06:55','00:00'
0.119048,0.105556,0.051091,0.210261,0.418537,1,0.429563,0.44883,0.557197,0.143891,0.188838,0.231627,0.186073,0.268463,0.415883,0.24246,0.272611,0.292971,20,167,0.02,-1,1.00E-04,TRUE,'07:30','00:00'
0.105,0.102083,0.048437,0.159246,0.414722,1,0.459722,0.43774,0.594721,0.124535,0.177913,0.223776,0.152058,0.248065,0.40086,0.192292,0.228236,0.254517,20,168,0.02,-1,1.00E-04,TRUE,'07:56','00:00'
0.096032,0.095635,0.052183,0.160894,0.348942,1,0.423942,0.432745,0.540578,0.094442,0.138456,0.188831,0.129223,0.206153,0.37776,0.164153,0.196221,0.222913,20,169,0.02,-1,1.00E-04,TRUE,'07:21','00:00'
0.112698,0.1,0.052083,0.215901,0.397685,1,0.446429,0.461668,0.597489,0.146078,0.188706,0.23887,0.181644,0.254971,0.417629,0.207143,0.236798,0.262836,20,170,0.02,-1,1.00E-04,TRUE,'07:22','00:00'
0.110853,0.110078,0.054554,0.211944,0.438848,1,0.402778,0.422415,0.578455,0.129509,0.178203,0.227509,0.167193,0.256754,0.409052,0.189858,0.226692,0.248109,20,171,0.02,-1,1.00E-04,TRUE,'07:14','00:00'
0.113675,0.112821,0.052778,0.208086,0.465171,1,0.400641,0.431251,0.584468,0.128622,0.184053,0.226971,0.164099,0.266078,0.407174,0.180128,0.218418,0.239603,20,172,0.02,-1,1.00E-04,TRUE,'07:22','00:00'
0.133333,0.117063,0.052778,0.256944,0.479696,1,0.447421,0.475828,0.618035,0.178086,0.226654,0.269464,0.222572,0.308989,0.447962,0.26627,0.293262,0.315872,20,173,0.02,-1,1.00E-04,TRUE,'07:22','00:00'
0.121528,0.10625,0.050174,0.275643,0.491424,1,0.355903,0.445595,0.601064,0.124708,0.167222,0.210039,0.178952,0.261702,0.395859,0.182118,0.214382,0.232179,20,174,0.02,-1,1.00E-04,TRUE,'06:58','00:00'
0.12381,0.120238,0.054663,0.222232,0.432719,1,0.400463,0.427662,0.596388,0.126568,0.175039,0.225268,0.175612,0.261254,0.410467,0.221892,0.249809,0.271181,20,175,0.02,-1,1.00E-04,TRUE,'07:18','00:00'
0.119167,0.1025,0.052917,0.239894,0.393194,1,0.406597,0.462504,0.548212,0.132707,0.173119,0.220603,0.178001,0.244039,0.402709,0.194722,0.223153,0.244083,20,176,0.02,-1,1.00E-04,TRUE,'07:38','00:00'
0.117829,0.110078,0.047481,0.254953,0.48708,1,0.479328,0.484773,0.6127,0.180097,0.230608,0.267105,0.216804,0.305882,0.43554,0.242506,0.272608,0.293941,20,177,0.02,-1,1.00E-04,TRUE,'07:17','00:00'
0.111111,0.102778,0.050496,0.207674,0.392257,1,0.388558,0.438165,0.569003,0.123925,0.164077,0.213113,0.16168,0.23446,0.389705,0.185847,0.209456,0.234275,20,178,0.02,-1,1.00E-04,TRUE,'07:37','00:00'
0.103704,0.107778,0.059537,0.165858,0.382183,1,0.427778,0.417056,0.547478,0.107613,0.15723,0.212374,0.143096,0.230405,0.402576,0.188272,0.222628,0.248629,20,179,0.02,-1,1.00E-04,TRUE,'07:29','00:00'
0.111382,0.110976,0.053455,0.191309,0.430623,1,0.429878,0.445622,0.589428,0.117257,0.171887,0.217412,0.154159,0.248304,0.400741,0.181911,0.215268,0.241359,20,180,0.02,-1,1.00E-04,TRUE,'07:30','00:00'
0.113636,0.106439,0.052273,0.213895,0.423821,1,0.418561,0.437876,0.597537,0.129854,0.175917,0.224629,0.168998,0.252503,0.406759,0.194192,0.22907,0.25286,20,181,0.02,-1,1.00E-04,TRUE,'07:17','00:00'
0.120175,0.115351,0.055921,0.217231,0.431213,1,0.417032,0.436778,0.574499,0.139904,0.191431,0.243107,0.181935,0.271802,0.42597,0.223611,0.262728,0.280914,20,182,0.02,-1,1.00E-04,TRUE,'07:40','00:00'
0.121138,0.112195,0.052033,0.24971,0.46477,1,0.423442,0.435407,0.573582,0.144188,0.193416,0.234519,0.188563,0.275634,0.414519,0.208469,0.242431,0.260948,20,183,0.02,-1,1.00E-04,TRUE,'07:59','00:00'
0.126496,0.123077,0.056624,0.229004,0.467314,1,0.379986,0.403889,0.611098,0.128973,0.183122,0.231805,0.175246,0.270382,0.417609,0.206838,0.242038,0.263164,20,184,0.02,-1,1.00E-04,TRUE,'07:33','00:00'
0.100741,0.097037,0.053981,0.160051,0.381412,1,0.388272,0.432194,0.559003,0.106567,0.153025,0.204932,0.139489,0.225267,0.390861,0.177407,0.209813,0.234249,20,185,0.02,-1,1.00E-04,TRUE,'07:28','00:00'
0.11453,0.116239,0.054167,0.199766,0.482051,1,0.431624,0.429313,0.600055,0.147558,0.203546,0.248731,0.178774,0.289386,0.431334,0.211823,0.255037,0.274975,20,186,0.02,-1,1.00E-04,TRUE,'08:01','00:00'
0.125833,0.1275,0.059062,0.200855,0.47433,1,0.384028,0.422867,0.590917,0.130075,0.189275,0.240275,0.169151,0.275883,0.420211,0.205417,0.243656,0.263316,20,187,0.02,-1,1.00E-04,TRUE,'07:46','00:00'
0.133333,0.11875,0.053229,0.25214,0.505734,1,0.376736,0.433151,0.626743,0.168823,0.219748,0.263474,0.213319,0.30979,0.446311,0.255278,0.287662,0.308487,20,188,0.02,-1,1.00E-04,TRUE,'07:58','00:00'
0.086364,0.104545,0.053883,0.166845,0.36858,1,0.464015,0.396521,0.560639,0.096422,0.145083,0.197122,0.126574,0.212129,0.378748,0.142045,0.176801,0.203717,20,189,0.02,-1,1.00E-04,TRUE,'07:42','00:00'
0.113636,0.115909,0.050095,0.264129,0.546663,1,0.467803,0.464932,0.656752,0.173524,0.231239,0.2725,0.210375,0.320122,0.443889,0.225063,0.27001,0.289089,20,190,0.02,-1,1.00E-04,TRUE,'07:54','00:00'
0.121705,0.114729,0.050969,0.24013,0.474941,1,0.417959,0.445213,0.581075,0.15389,0.206466,0.246439,0.195338,0.288913,0.422433,0.221253,0.253776,0.27096,20,191,0.02,-1,1.00E-04,TRUE,'07:57','00:00'
0.123256,0.106202,0.050969,0.258727,0.450286,1,0.412145,0.453696,0.622352,0.145481,0.188177,0.235742,0.192305,0.266919,0.416925,0.214341,0.239306,0.265039,20,192,0.02,-1,1.00E-04,TRUE,'08:07','00:00'
0.112121,0.096212,0.047254,0.262175,0.470491,1,0.457071,0.459897,0.618944,0.173102,0.211032,0.254572,0.209313,0.287985,0.429012,0.225253,0.258727,0.280191,20,193,0.02,-1,1.00E-04,TRUE,'08:19','00:00'
0.097778,0.107407,0.05,0.195461,0.470406,1,0.432407,0.416777,0.576731,0.119221,0.176396,0.215613,0.156106,0.261035,0.397149,0.188025,0.225364,0.245488,20,194,0.02,-1,1.00E-04,TRUE,'07:48','00:00'
0.109756,0.108537,0.054878,0.207182,0.446477,1,0.475949,0.427015,0.590641,0.144574,0.193058,0.242332,0.176565,0.271499,0.424226,0.204878,0.24834,0.270685,20,195,0.02,-1,1.00E-04,TRUE,'07:44','00:00'
0.12439,0.115854,0.054776,0.224206,0.444677,1,0.406504,0.44836,0.582688,0.156167,0.206969,0.25247,0.195211,0.284719,0.43226,0.230285,0.266943,0.285683,20,196,0.02,-1,1.00E-04,TRUE,'08:06','00:00'
0.106818,0.096591,0.052367,0.204964,0.391566,1,0.434343,0.44818,0.567258,0.126418,0.162083,0.213584,0.165094,0.237874,0.39813,0.200442,0.230247,0.254116,20,197,0.02,-1,1.00E-04,TRUE,'08:00','00:00'
0.122764,0.120732,0.058232,0.196606,0.456887,1,0.413279,0.417885,0.591925,0.130114,0.181098,0.234829,0.17182,0.270518,0.421097,0.227033,0.264266,0.286978,20,198,0.02,-1,1.00E-04,TRUE,'08:20','00:00'
0.132558,0.106202,0.051163,0.291777,0.456441,1,0.453811,0.484259,0.605816,0.188354,0.225793,0.269681,0.231536,0.296791,0.442283,0.250969,0.275871,0.298411,20,199,0.02,-1,1.00E-04,TRUE,'08:38','00:00'
0.119048,0.09881,0.050794,0.274934,0.457077,1,0.390873,0.46736,0.610441,0.171571,0.207786,0.254144,0.214469,0.285773,0.432523,0.243452,0.270418,0.293295,20,200,0.02,-1,1.00E-04,TRUE,'08:36','00:00'
0.114493,0.110145,0.055072,0.243301,0.462171,1,0.397645,0.42772,0.619741,0.127299,0.17523,0.223923,0.173006,0.259861,0.410286,0.185628,0.216648,0.241024,9,163,0.02,-1,1.00E-04,TRUE,'07:34','00:00'
0.122222,0.10873,0.051488,0.276698,0.518056,1,0.415013,0.466561,0.626043,0.149334,0.199526,0.240204,0.196243,0.287938,0.421638,0.207209,0.240268,0.262698,9,164,0.02,-1,1.00E-04,TRUE,'08:05','00:00'
0.117037,0.103704,0.049444,0.249283,0.479383,1,0.405864,0.447362,0.626668,0.1506,0.195569,0.239929,0.195632,0.283808,0.424079,0.229753,0.26511,0.283638,9,165,0.02,-1,1.00E-04,TRUE,'07:53','00:00'
0.12,0.105,0.052396,0.213591,0.431865,1,0.4,0.421433,0.60287,0.135297,0.177921,0.226995,0.172311,0.255862,0.410107,0.200069,0.235369,0.259824,9,166,0.02,-1,1.00E-04,TRUE,'08:38','00:00'
0.113008,0.095122,0.046443,0.22043,0.449735,1,0.408875,0.436952,0.589101,0.136208,0.173006,0.216516,0.1758,0.258802,0.401088,0.205014,0.240091,0.259676,9,167,0.02,-1,1.00E-04,TRUE,'08:37','00:00'
0.115385,0.117094,0.058013,0.179109,0.381114,1,0.366097,0.440515,0.578951,0.090439,0.145352,0.198941,0.138092,0.22321,0.391174,0.191453,0.214355,0.242034,9,168,0.02,-1,1.00E-04,TRUE,'08:27','00:00'
0.111382,0.121138,0.057012,0.192073,0.462098,1,0.404472,0.390365,0.597519,0.120474,0.178215,0.227109,0.158541,0.26668,0.414511,0.193225,0.235419,0.254428,9,169,0.02,-1,1.00E-04,TRUE,'08:43','00:00'
0.095455,0.105303,0.055303,0.201813,0.422945,1,0.440025,0.426715,0.596056,0.131925,0.176047,0.231641,0.162032,0.251663,0.409978,0.180177,0.217513,0.241166,9,170,0.02,-1,1.00E-04,TRUE,'07:48','00:00'
0.135772,0.126423,0.056199,0.279801,0.530081,1,0.358401,0.424837,0.650969,0.153726,0.207456,0.254299,0.207849,0.307477,0.440314,0.235366,0.272198,0.289317,9,171,0.02,-1,1.00E-04,TRUE,'07:33','00:00'
0.112195,0.107724,0.048069,0.234737,0.492489,1,0.448848,0.432878,0.630536,0.140947,0.191847,0.234327,0.181503,0.277037,0.412189,0.207724,0.243341,0.265047,9,172,0.02,-1,1.00E-04,TRUE,'07:50','00:00'
0.116667,0.114773,0.050189,0.247162,0.514962,1,0.409407,0.445986,0.611097,0.124123,0.180953,0.218065,0.171841,0.273001,0.399226,0.182702,0.218579,0.236445,9,173,0.02,-1,1.00E-04,TRUE,'07:37','00:00'
0.106977,0.084884,0.052132,0.182094,0.330297,1,0.417313,0.470203,0.522398,0.13297,0.166166,0.218168,0.16433,0.221592,0.398454,0.206525,0.224686,0.2535,9,174,0.02,-1,1.00E-04,TRUE,'07:50','00:00'
0.14188,0.123504,0.055556,0.328643,0.53307,1,0.35114,0.480999,0.652853,0.208519,0.255811,0.301905,0.260622,0.344439,0.475535,0.292593,0.318887,0.336294,9,175,0.02,-1,1.00E-04,TRUE,'07:39','00:00'
0.104762,0.100397,0.051587,0.192637,0.424603,1,0.417659,0.45131,0.613485,0.115734,0.163298,0.216729,0.151775,0.242253,0.401083,0.177579,0.216988,0.242242,9,176,0.02,-1,1.00E-04,TRUE,'08:06','00:00'
0.120175,0.116667,0.057237,0.219142,0.425407,1,0.392178,0.455266,0.596244,0.124133,0.178062,0.229717,0.169649,0.256254,0.417401,0.204751,0.23533,0.261289,9,177,0.02,-1,1.00E-04,TRUE,'07:44','00:00'
0.10873,0.109921,0.050298,0.245594,0.525926,1,0.468585,0.422859,0.635053,0.182935,0.231901,0.274612,0.214402,0.320841,0.450295,0.244974,0.291845,0.307396,9,178,0.02,-1,1.00E-04,TRUE,'08:12','00:00'
0.112879,0.108333,0.05322,0.190954,0.43346,1,0.450442,0.441499,0.595322,0.130472,0.181792,0.229234,0.166593,0.258958,0.412258,0.20827,0.241366,0.266026,9,179,0.02,-1,1.00E-04,TRUE,'07:42','00:00'
0.123932,0.099145,0.047436,0.264133,0.439886,1,0.435897,0.480231,0.576234,0.152305,0.190716,0.231906,0.192639,0.260536,0.404406,0.191952,0.219102,0.242602,9,180,0.02,-1,1.00E-04,TRUE,'08:41','00:00'
0.109167,0.109167,0.053854,0.192073,0.448661,1,0.436458,0.450893,0.608908,0.141569,0.196029,0.245352,0.172669,0.271774,0.422862,0.209097,0.246706,0.271249,9,181,0.02,-1,1.00E-04,TRUE,'07:37','00:00'
0.120635,0.120635,0.056052,0.199956,0.440079,1,0.436508,0.43563,0.617434,0.139776,0.195074,0.244706,0.178283,0.273907,0.42862,0.225331,0.261988,0.285578,9,182,0.02,-1,1.00E-04,TRUE,'06:53','00:00'
0.106349,0.103175,0.053671,0.156793,0.34623,1,0.373677,0.413407,0.531919,0.08371,0.128609,0.180324,0.120976,0.197498,0.367359,0.147421,0.171521,0.199236,9,183,0.02,-1,1.00E-04,TRUE,'07:43','00:00'
0.113821,0.102033,0.049492,0.221206,0.414024,1,0.429539,0.470428,0.592629,0.145235,0.190583,0.235465,0.185381,0.262279,0.413727,0.224526,0.250258,0.273833,9,184,0.02,-1,1.00E-04,TRUE,'08:08','00:00'
0.103788,0.106439,0.051989,0.193269,0.417677,1,0.437184,0.413495,0.553943,0.127423,0.176137,0.219749,0.161191,0.250141,0.400011,0.185985,0.221122,0.240685,9,185,0.02,-1,1.00E-04,TRUE,'06:54','00:00'
0.099145,0.106838,0.054701,0.131971,0.354636,1,0.429843,0.439722,0.55435,0.0839,0.138688,0.190454,0.115901,0.207023,0.377824,0.151638,0.184682,0.213838,9,186,0.02,-1,1.00E-04,TRUE,'06:40','00:00'
0.102174,0.097464,0.046377,0.232048,0.487862,1,0.443237,0.429585,0.606756,0.139566,0.183764,0.225287,0.173956,0.268554,0.402819,0.182367,0.221308,0.241149,9,187,0.02,-1,1.00E-04,TRUE,'09:42','00:00'
0.110833,0.109167,0.053125,0.222222,0.461577,1,0.396528,0.422078,0.606137,0.136384,0.185082,0.233258,0.175154,0.269689,0.415934,0.204931,0.241103,0.262347,9,188,0.02,-1,1.00E-04,TRUE,'07:51','00:00'
0.113492,0.10873,0.051091,0.228175,0.488889,1,0.45205,0.454991,0.622149,0.15164,0.203654,0.247691,0.189173,0.28888,0.427624,0.215344,0.254033,0.274928,9,189,0.02,-1,1.00E-04,TRUE,'08:11','00:00'
0.102899,0.105072,0.050634,0.204167,0.463854,1,0.411836,0.421968,0.590051,0.111443,0.162924,0.206581,0.149579,0.249238,0.391288,0.159481,0.200122,0.220443,9,190,0.02,-1,1.00E-04,TRUE,'08:23','00:00'
0.111905,0.111905,0.052183,0.228432,0.47013,1,0.417659,0.435689,0.594088,0.122617,0.174445,0.219064,0.165813,0.259859,0.400146,0.182143,0.22084,0.240385,9,191,0.02,-1,1.00E-04,TRUE,'08:05','00:00'
0.109848,0.103788,0.051989,0.205303,0.441288,1,0.427399,0.447116,0.595541,0.115067,0.16174,0.210751,0.157056,0.245209,0.396246,0.185732,0.218687,0.241841,9,192,0.02,-1,1.00E-04,TRUE,'08:30','00:00'
0.103968,0.10119,0.049107,0.207785,0.460582,1,0.423611,0.412645,0.601611,0.123846,0.16748,0.211977,0.156324,0.250363,0.394356,0.163228,0.202589,0.225282,9,193,0.02,-1,1.00E-04,TRUE,'08:47','00:00'
0.137398,0.121545,0.054878,0.272258,0.489024,1,0.391599,0.452587,0.625606,0.169139,0.220399,0.265113,0.218641,0.307506,0.447028,0.253455,0.285521,0.305281,9,194,0.02,-1,1.00E-04,TRUE,'08:24','00:00'
0.112121,0.09697,0.051042,0.232907,0.419683,1,0.39173,0.433566,0.588415,0.125342,0.16031,0.210979,0.166642,0.238247,0.394523,0.181944,0.210272,0.234395,9,195,0.02,-1,1.00E-04,TRUE,'08:13','00:00'
0.102326,0.092248,0.053391,0.164441,0.299129,1,0.350775,0.421696,0.550494,0.087997,0.123411,0.181111,0.124389,0.182858,0.369813,0.147545,0.168499,0.199737,9,196,0.02,-1,1.00E-04,TRUE,'07:23','00:00'
0.111111,0.112698,0.051091,0.203571,0.46746,1,0.460317,0.471506,0.595877,0.12888,0.187886,0.228077,0.1731,0.274106,0.413116,0.225066,0.260332,0.281155,9,197,0.02,-1,1.00E-04,TRUE,'07:48','00:00'
0.112698,0.110714,0.05506,0.231339,0.410275,1,0.423942,0.467762,0.578898,0.144865,0.191311,0.242169,0.185631,0.261416,0.420068,0.216204,0.243569,0.267295,9,198,0.02,-1,1.00E-04,TRUE,'08:02','00:00'
0.103252,0.123577,0.056402,0.193835,0.497832,1,0.432927,0.409037,0.618881,0.116737,0.181526,0.229135,0.15221,0.270274,0.410464,0.173306,0.216033,0.238023,9,199,0.02,-1,1.00E-04,TRUE,'08:07','00:00'
0.117094,0.108974,0.055449,0.209025,0.391049,1,0.414886,0.436728,0.583404,0.123121,0.168385,0.220673,0.166624,0.243296,0.408373,0.204772,0.237527,0.261469,9,200,0.02,-1,1.00E-04,TRUE,'08:15','00:00'
0.091667,0.104583,0.050104,0.148394,0.408363,1,0.44375,0.441588,0.539112,0.080061,0.138715,0.181204,0.113301,0.214779,0.364832,0.141111,0.17565,0.201258,10,10,0.02,-1,1.00E-04,TRUE,'00:27','00:00'
0.103101,0.08876,0.049612,0.212911,0.410677,1,0.458979,0.463494,0.56114,0.169897,0.203414,0.249161,0.195552,0.268768,0.424489,0.226938,0.257001,0.279718,10,11,0.02,-1,1.00E-04,TRUE,'00:25','00:00'
0.111382,0.114634,0.057419,0.16924,0.373524,1,0.398374,0.41615,0.542606,0.093396,0.144187,0.197343,0.138362,0.223619,0.389078,0.197019,0.22716,0.250925,10,12,0.02,-1,1.00E-04,TRUE,'00:29','00:00'
0.112403,0.103488,0.050581,0.217064,0.439979,1,0.384044,0.435708,0.579862,0.119513,0.165627,0.211065,0.162469,0.246423,0.393061,0.191214,0.222133,0.244141,10,13,0.02,-1,1.00E-04,TRUE,'00:32','00:00'
0.124638,0.102899,0.050091,0.302243,0.451268,1,0.436292,0.483412,0.611875,0.173851,0.211681,0.253525,0.224622,0.287112,0.430844,0.253744,0.271144,0.296352,10,14,0.02,-1,1.00E-04,TRUE,'00:36','00:00'
0.110078,0.092636,0.054554,0.209004,0.396942,1,0.372416,0.409053,0.568769,0.127085,0.158187,0.211514,0.165345,0.235405,0.402626,0.198902,0.229619,0.25341,10,15,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.119259,0.094444,0.046296,0.26381,0.478501,1,0.464815,0.482793,0.593292,0.18792,0.224985,0.265354,0.221648,0.298869,0.434254,0.237716,0.273937,0.292113,10,16,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.095,0.10125,0.050417,0.146852,0.376875,1,0.439931,0.412847,0.544821,0.094688,0.146253,0.192088,0.124005,0.214725,0.37424,0.149028,0.184854,0.20963,10,17,0.02,-1,1.00E-04,TRUE,'00:27','00:00'
0.105,0.10875,0.05625,0.154411,0.427024,1,0.359722,0.392225,0.595023,0.106862,0.161122,0.214322,0.135153,0.242107,0.402292,0.161042,0.206344,0.229692,10,18,0.02,-1,1.00E-04,TRUE,'00:28','00:00'
0.116667,0.097917,0.04875,0.246885,0.44249,1,0.438194,0.471193,0.590411,0.158029,0.197185,0.240909,0.195641,0.269215,0.415293,0.216111,0.241858,0.266597,10,19,0.02,-1,1.00E-04,TRUE,'00:37','00:00'
0.127778,0.105556,0.050694,0.32034,0.465416,1,0.435516,0.506196,0.63068,0.185111,0.222471,0.266364,0.235368,0.297927,0.442755,0.24795,0.270027,0.295638,10,20,0.02,-1,1.00E-04,TRUE,'00:36','00:00'
0.132407,0.125926,0.059722,0.230864,0.476962,1,0.392747,0.451766,0.616964,0.144303,0.203076,0.256063,0.192352,0.293237,0.441951,0.247454,0.285141,0.304237,10,21,0.02,-1,1.00E-04,TRUE,'00:29','00:00'
0.120325,0.095528,0.051016,0.240979,0.412079,1,0.434621,0.482784,0.582657,0.164624,0.197966,0.246888,0.203991,0.271117,0.429194,0.24187,0.270295,0.293106,10,22,0.02,-1,1.00E-04,TRUE,'00:32','00:00'
0.110078,0.104264,0.050969,0.213544,0.431589,1,0.41053,0.449486,0.569833,0.12487,0.17463,0.218136,0.168176,0.253524,0.402271,0.207687,0.235224,0.258205,10,23,0.02,-1,1.00E-04,TRUE,'00:33','00:00'
0.119048,0.111905,0.050694,0.252192,0.487396,1,0.443122,0.448464,0.60847,0.169568,0.218302,0.259987,0.210432,0.302564,0.438376,0.247817,0.27923,0.298376,10,24,0.02,-1,1.00E-04,TRUE,'00:36','00:00'
0.119167,0.104583,0.053229,0.202606,0.415764,1,0.407639,0.448582,0.585213,0.13352,0.178658,0.229814,0.174963,0.258889,0.417795,0.221181,0.256791,0.279281,10,25,0.02,-1,1.00E-04,TRUE,'00:38','00:00'
0.134959,0.119106,0.053455,0.287558,0.50388,1,0.39939,0.458854,0.622182,0.180534,0.227843,0.271629,0.229215,0.313937,0.448141,0.255352,0.284432,0.301624,10,26,0.02,-1,1.00E-04,TRUE,'00:37','00:00'
0.10963,0.101481,0.049074,0.209409,0.440617,1,0.428395,0.440991,0.580821,0.1257,0.171022,0.213618,0.168986,0.255184,0.399946,0.213333,0.244139,0.265544,10,27,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.110317,0.095238,0.053472,0.197421,0.373299,1,0.416005,0.443196,0.552237,0.125879,0.160661,0.213708,0.163806,0.233529,0.402057,0.204299,0.234999,0.258565,10,28,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.098246,0.110088,0.055263,0.143849,0.413262,1,0.426535,0.386378,0.549804,0.090692,0.14593,0.193415,0.122489,0.224302,0.381498,0.155702,0.195478,0.219182,10,29,0.02,-1,1.00E-04,TRUE,'00:43','00:00'
0.100813,0.1,0.050102,0.212524,0.476152,1,0.444106,0.43621,0.604676,0.137095,0.186777,0.230881,0.168731,0.269342,0.412294,0.182249,0.22791,0.248311,10,30,0.02,-1,1.00E-04,TRUE,'00:46','00:00'
0.113492,0.10754,0.057242,0.203439,0.39504,1,0.436839,0.471832,0.563133,0.142835,0.192138,0.242129,0.182125,0.260928,0.426557,0.235119,0.262144,0.287293,10,31,0.02,-1,1.00E-04,TRUE,'00:46','00:00'
0.123256,0.120155,0.059109,0.215838,0.425346,1,0.349483,0.417624,0.570671,0.111074,0.159283,0.21297,0.160142,0.247626,0.40291,0.196512,0.233363,0.250523,10,32,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.113492,0.103571,0.05,0.219208,0.410251,1,0.425595,0.486883,0.58685,0.150112,0.19634,0.241577,0.18877,0.264472,0.417622,0.231349,0.254452,0.280494,10,33,0.02,-1,1.00E-04,TRUE,'00:48','00:00'
0.125758,0.106818,0.053598,0.255498,0.452327,1,0.379419,0.442464,0.593327,0.152167,0.19185,0.239458,0.199408,0.275312,0.423923,0.230051,0.258834,0.278599,10,34,0.02,-1,1.00E-04,TRUE,'00:48','00:00'
0.108333,0.109583,0.055,0.200114,0.411616,1,0.448958,0.444229,0.572521,0.134373,0.182031,0.233191,0.168582,0.25632,0.414342,0.19875,0.237629,0.259494,10,35,0.02,-1,1.00E-04,TRUE,'00:51','00:00'
0.113953,0.107752,0.050969,0.264901,0.538889,1,0.424742,0.429967,0.640699,0.15534,0.202767,0.244699,0.196386,0.297258,0.426881,0.206395,0.24597,0.2639,10,36,0.02,-1,1.00E-04,TRUE,'00:52','00:00'
0.140541,0.116667,0.057095,0.293883,0.465916,1,0.393769,0.465702,0.595806,0.176954,0.219216,0.267446,0.230232,0.303457,0.452356,0.267568,0.297671,0.316587,10,37,0.02,-1,1.00E-04,TRUE,'01:33','00:00'
