 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime
0.087597,0.091085,0.051163,0.160465,0.319509,1,0.462532,0.420447,0.516475,0.11393,0.151375,0.201083,0.1404,0.208818,0.382969,0.169703,0.199878,0.225065,13,172,0.02,-1,1.00E-04,TRUE,'03:10','00:00'
0.121951,0.110569,0.053862,0.228029,0.447425,1,0.39397,0.443327,0.5919,0.141004,0.187707,0.233533,0.184869,0.271717,0.420365,0.226626,0.257966,0.27915,13,173,0.02,-1,1.00E-04,TRUE,'03:06','00:00'
0.110606,0.103409,0.051515,0.215266,0.434217,1,0.40404,0.452745,0.605669,0.124421,0.171413,0.218982,0.165466,0.251545,0.404304,0.186995,0.219432,0.244058,13,174,0.02,-1,1.00E-04,TRUE,'03:03','00:00'
0.105303,0.09697,0.053504,0.182059,0.376479,1,0.379419,0.423784,0.549387,0.111045,0.151686,0.200698,0.146482,0.223569,0.389498,0.173674,0.201656,0.226974,13,175,0.02,-1,1.00E-04,TRUE,'03:09','00:00'
0.118605,0.099612,0.05155,0.243834,0.433275,1,0.42022,0.448505,0.567646,0.140055,0.174916,0.220036,0.18174,0.25446,0.405247,0.202455,0.232091,0.254982,13,176,0.02,-1,1.00E-04,TRUE,'03:07','00:00'
0.119512,0.112602,0.055996,0.231843,0.419444,1,0.433943,0.439799,0.561161,0.154625,0.201559,0.248922,0.195259,0.275706,0.430791,0.240244,0.269995,0.293016,13,177,0.02,-1,1.00E-04,TRUE,'04:56','00:00'
0.111905,0.120238,0.055159,0.207143,0.483201,1,0.449074,0.430918,0.57446,0.151045,0.210456,0.251801,0.184669,0.292287,0.426543,0.226058,0.264933,0.284273,13,178,0.02,-1,1.00E-04,TRUE,'05:10','00:00'
0.105556,0.115873,0.052778,0.161988,0.498088,1,0.41336,0.417659,0.608748,0.106086,0.173963,0.217514,0.13905,0.265126,0.402176,0.167791,0.216341,0.237354,13,179,0.02,-1,1.00E-04,TRUE,'04:59','00:00'
0.133333,0.119658,0.052564,0.278639,0.554274,1,0.441952,0.452665,0.643249,0.190356,0.241774,0.28277,0.234145,0.337915,0.463418,0.274644,0.31219,0.329774,13,180,0.02,-1,1.00E-04,TRUE,'05:07','00:00'
0.113492,0.094841,0.051091,0.223394,0.416733,1,0.425926,0.435268,0.565863,0.133204,0.167465,0.214979,0.172628,0.245411,0.401917,0.191997,0.223299,0.24743,13,181,0.02,-1,1.00E-04,TRUE,'05:23','00:00'
0.133333,0.135088,0.060417,0.242317,0.537672,1,0.419956,0.420457,0.629087,0.159039,0.219256,0.269943,0.20112,0.317331,0.451229,0.236257,0.286799,0.303152,13,182,0.02,-1,1.00E-04,TRUE,'04:49','00:00'
0.11746,0.106746,0.049504,0.243573,0.484861,1,0.448413,0.461876,0.593404,0.176919,0.222327,0.26139,0.208923,0.300377,0.433161,0.236376,0.273934,0.294295,13,183,0.02,-1,1.00E-04,TRUE,'06:09','00:00'
0.104762,0.097222,0.05129,0.208192,0.44332,1,0.405093,0.402616,0.590334,0.128277,0.166566,0.214608,0.161442,0.251013,0.402698,0.172487,0.217484,0.2365,13,184,0.02,-1,1.00E-04,TRUE,'06:10','00:00'
0.12,0.113333,0.056111,0.230633,0.438709,1,0.395988,0.463205,0.566473,0.133596,0.182527,0.23053,0.179857,0.262948,0.412817,0.212963,0.24147,0.263679,13,185,0.02,-1,1.00E-04,TRUE,'05:27','00:00'
0.115217,0.10942,0.049909,0.220822,0.440554,1,0.432065,0.469828,0.569501,0.142092,0.193716,0.235106,0.181544,0.269029,0.409806,0.215882,0.246385,0.267438,13,186,0.02,-1,1.00E-04,TRUE,'05:54','00:00'
0.102222,0.095185,0.046759,0.194136,0.410802,1,0.401852,0.445947,0.551007,0.113225,0.156231,0.195819,0.148588,0.2308,0.377461,0.168457,0.196434,0.220592,13,187,0.02,-1,1.00E-04,TRUE,'06:08','00:00'
0.11746,0.095635,0.049405,0.23642,0.399206,1,0.420966,0.450354,0.575993,0.136806,0.169449,0.216042,0.181297,0.244903,0.40192,0.209259,0.235437,0.258634,13,188,0.02,-1,1.00E-04,TRUE,'06:12','00:00'
0.1,0.094961,0.053004,0.190713,0.394491,1,0.396318,0.41517,0.540696,0.110422,0.150232,0.19799,0.145094,0.225306,0.385079,0.165956,0.201821,0.224917,13,189,0.02,-1,1.00E-04,TRUE,'06:11','00:00'
0.088372,0.098062,0.049709,0.136656,0.376098,1,0.432171,0.418347,0.53956,0.085385,0.137985,0.182211,0.116238,0.208468,0.367687,0.153165,0.183901,0.210535,13,190,0.02,-1,1.00E-04,TRUE,'06:25','00:00'
0.094309,0.095528,0.05061,0.145641,0.352778,1,0.428862,0.444755,0.533288,0.076526,0.126198,0.173258,0.112881,0.193351,0.360538,0.150745,0.176934,0.207587,13,191,0.02,-1,1.00E-04,TRUE,'06:30','00:00'
0.110569,0.11748,0.052236,0.245436,0.511197,1,0.448509,0.434165,0.606996,0.158478,0.215408,0.255469,0.197064,0.298945,0.429511,0.222629,0.255602,0.277008,13,192,0.02,-1,1.00E-04,TRUE,'05:42','00:00'
0.093333,0.098148,0.05213,0.197325,0.433175,1,0.445679,0.416821,0.58401,0.137222,0.182699,0.231217,0.163643,0.257138,0.410724,0.179136,0.223579,0.244326,13,193,0.02,-1,1.00E-04,TRUE,'05:39','00:00'
0.109302,0.109302,0.052519,0.214707,0.448837,1,0.417636,0.461436,0.600589,0.120419,0.175341,0.221668,0.163682,0.257918,0.407231,0.191021,0.224619,0.249398,13,194,0.02,-1,1.00E-04,TRUE,'05:55','00:00'
0.111382,0.105691,0.056098,0.225731,0.383112,1,0.40752,0.43554,0.57305,0.123252,0.163773,0.218955,0.167859,0.235639,0.401689,0.200068,0.226357,0.250461,13,195,0.02,-1,1.00E-04,TRUE,'05:36','00:00'
0.093939,0.089394,0.049432,0.199914,0.37205,1,0.443497,0.44237,0.535627,0.106511,0.143107,0.190157,0.140154,0.207782,0.371426,0.145581,0.172001,0.200101,13,196,0.02,-1,1.00E-04,TRUE,'06:06','00:00'
0.14186,0.128295,0.057752,0.286103,0.510665,1,0.41053,0.469145,0.621626,0.184986,0.239588,0.283575,0.234911,0.324432,0.460994,0.26938,0.300112,0.31887,13,197,0.02,-1,1.00E-04,TRUE,'05:21','00:00'
0.115079,0.09881,0.050794,0.200539,0.369189,1,0.44709,0.462416,0.559723,0.140027,0.179874,0.227252,0.180036,0.247899,0.411577,0.237632,0.260769,0.287653,13,198,0.02,-1,1.00E-04,TRUE,'05:43','00:00'
0.125,0.106818,0.05,0.263892,0.523906,1,0.384154,0.43384,0.607624,0.1628,0.204365,0.242976,0.204297,0.297285,0.423802,0.221843,0.260307,0.27676,13,199,0.02,-1,1.00E-04,TRUE,'05:48','00:00'
0.130894,0.102846,0.05122,0.251142,0.444425,1,0.428862,0.500436,0.593462,0.177926,0.216483,0.261552,0.219005,0.291048,0.43882,0.263008,0.286545,0.311011,13,200,0.02,-1,1.00E-04,TRUE,'05:47','00:00'
0.110078,0.105814,0.050388,0.247233,0.44115,1,0.447674,0.471765,0.589213,0.1477,0.194418,0.237816,0.188688,0.269304,0.414525,0.205103,0.240342,0.260764,14,10,0.02,-1,1.00E-04,TRUE,'00:18','00:00'
0.100794,0.092063,0.049901,0.168829,0.372304,1,0.424603,0.416088,0.507591,0.113871,0.151245,0.196536,0.141131,0.219463,0.378307,0.162765,0.199019,0.220985,14,11,0.02,-1,1.00E-04,TRUE,'00:19','00:00'
0.114815,0.098148,0.049815,0.251972,0.434056,1,0.405556,0.463297,0.572654,0.144818,0.183767,0.227821,0.187665,0.25937,0.407367,0.202778,0.232475,0.254856,14,12,0.02,-1,1.00E-04,TRUE,'00:21','00:00'
0.103788,0.094697,0.048485,0.205177,0.457071,1,0.424874,0.450735,0.594582,0.128114,0.173767,0.217894,0.162967,0.257013,0.40256,0.186237,0.225837,0.247469,14,13,0.02,-1,1.00E-04,TRUE,'00:21','00:00'
0.115504,0.107752,0.056202,0.220069,0.426292,1,0.424419,0.421785,0.580311,0.138792,0.179857,0.228971,0.178675,0.261952,0.419209,0.208979,0.249328,0.26859,14,14,0.02,-1,1.00E-04,TRUE,'00:22','00:00'
0.107143,0.10873,0.052877,0.210317,0.456415,1,0.423611,0.424355,0.552837,0.124306,0.175393,0.217524,0.162745,0.256715,0.400505,0.187169,0.223556,0.244174,14,15,0.02,-1,1.00E-04,TRUE,'00:26','00:00'
0.112403,0.114341,0.052132,0.223237,0.497997,1,0.456072,0.440697,0.591546,0.161803,0.218028,0.258148,0.196823,0.303493,0.435375,0.234432,0.278985,0.295879,14,16,0.02,-1,1.00E-04,TRUE,'00:28','00:00'
0.101709,0.111966,0.057158,0.171347,0.420381,1,0.414174,0.412308,0.564973,0.101203,0.156118,0.206949,0.136454,0.236968,0.39616,0.167023,0.207129,0.231617,14,17,0.02,-1,1.00E-04,TRUE,'00:29','00:00'
0.107143,0.105952,0.056349,0.146914,0.404945,1,0.363757,0.405789,0.555051,0.096682,0.149794,0.20174,0.131671,0.231141,0.393309,0.17619,0.214892,0.237051,14,18,0.02,-1,1.00E-04,TRUE,'00:29','00:00'
0.12,0.10875,0.053229,0.208239,0.441305,1,0.375694,0.449917,0.580993,0.127576,0.179623,0.226386,0.172385,0.26232,0.412693,0.218958,0.246839,0.269814,14,19,0.02,-1,1.00E-04,TRUE,'00:31','00:00'
0.119841,0.107143,0.050198,0.285662,0.515492,1,0.412037,0.445161,0.628943,0.15945,0.202313,0.244198,0.205417,0.293064,0.42596,0.209987,0.244172,0.26417,14,20,0.02,-1,1.00E-04,TRUE,'00:34','00:00'
0.102326,0.108915,0.060368,0.145316,0.370512,1,0.364341,0.375438,0.540512,0.08878,0.137641,0.192669,0.122635,0.214787,0.386189,0.161499,0.19773,0.221582,14,21,0.02,-1,1.00E-04,TRUE,'00:34','00:00'
0.127407,0.102963,0.05,0.312732,0.489265,1,0.43642,0.503189,0.6127,0.187677,0.227018,0.268569,0.239098,0.308095,0.445149,0.268395,0.290763,0.312146,14,22,0.02,-1,1.00E-04,TRUE,'00:37','00:00'
0.114286,0.098016,0.048611,0.242238,0.423232,1,0.46164,0.487753,0.551224,0.160227,0.197706,0.240784,0.200522,0.269783,0.416986,0.237434,0.264535,0.286433,14,23,0.02,-1,1.00E-04,TRUE,'00:41','00:00'
0.10303,0.101136,0.055682,0.180794,0.350739,1,0.39173,0.424404,0.518186,0.12247,0.163093,0.214804,0.155409,0.227283,0.396745,0.195391,0.222661,0.247384,14,24,0.02,-1,1.00E-04,TRUE,'00:39','00:00'
0.114035,0.099561,0.051535,0.237726,0.435317,1,0.388523,0.439845,0.576171,0.11766,0.158299,0.204908,0.165472,0.243409,0.394881,0.183626,0.214263,0.2362,14,25,0.02,-1,1.00E-04,TRUE,'00:44','00:00'
0.106667,0.1025,0.053021,0.205959,0.422937,1,0.396528,0.440311,0.570056,0.124405,0.17155,0.218871,0.161179,0.246743,0.401451,0.184583,0.216903,0.23929,14,26,0.02,-1,1.00E-04,TRUE,'00:46','00:00'
0.119298,0.126754,0.05943,0.186424,0.445155,1,0.343933,0.38939,0.569651,0.11581,0.175683,0.225336,0.157823,0.263271,0.414739,0.204898,0.240708,0.258929,14,27,0.02,-1,1.00E-04,TRUE,'00:45','00:00'
0.109649,0.096053,0.045833,0.240838,0.492836,1,0.436038,0.418237,0.590802,0.149949,0.187733,0.226015,0.182193,0.271553,0.40278,0.178874,0.219126,0.236909,14,28,0.02,-1,1.00E-04,TRUE,'00:52','00:00'
0.125,0.097917,0.051354,0.285258,0.419167,1,0.458333,0.496528,0.58041,0.191114,0.221321,0.267075,0.233312,0.289563,0.44467,0.268056,0.290357,0.314805,14,29,0.02,-1,1.00E-04,TRUE,'00:49','00:00'
0.119658,0.107692,0.049679,0.233921,0.489542,1,0.417735,0.466426,0.60863,0.141255,0.194502,0.235508,0.181271,0.274846,0.410476,0.201068,0.231263,0.255984,14,30,0.02,-1,1.00E-04,TRUE,'00:53','00:00'
0.101449,0.086957,0.042301,0.225949,0.45785,1,0.459843,0.469246,0.572664,0.153789,0.193393,0.230275,0.183668,0.267409,0.402914,0.194686,0.228974,0.251596,14,31,0.02,-1,1.00E-04,TRUE,'00:57','00:00'
0.1,0.09031,0.046415,0.264301,0.444315,1,0.45801,0.473214,0.56969,0.163655,0.200139,0.24238,0.199572,0.270638,0.414978,0.204845,0.235179,0.257915,14,32,0.02,-1,1.00E-04,TRUE,'00:57','00:00'
0.115315,0.109009,0.058784,0.184481,0.40858,1,0.403904,0.413119,0.563628,0.13775,0.185762,0.240171,0.169747,0.260576,0.426483,0.215916,0.254206,0.277642,14,33,0.02,-1,1.00E-04,TRUE,'00:58','00:00'
0.139316,0.115385,0.053312,0.304915,0.460541,1,0.421296,0.482486,0.604716,0.19537,0.235805,0.281733,0.244754,0.310696,0.455046,0.278276,0.304143,0.324034,14,34,0.02,-1,1.00E-04,TRUE,'01:00','00:00'
0.112879,0.110227,0.053409,0.225621,0.447659,1,0.402778,0.440288,0.575079,0.133676,0.181284,0.229753,0.173455,0.263007,0.408809,0.186742,0.223336,0.24131,14,35,0.02,-1,1.00E-04,TRUE,'00:59','00:00'
0.115833,0.113333,0.054271,0.211668,0.438283,1,0.372222,0.41594,0.560439,0.103066,0.152985,0.198375,0.148872,0.238,0.385844,0.168958,0.202166,0.222589,14,36,0.02,-1,1.00E-04,TRUE,'01:01','00:00'
0.097037,0.094815,0.051852,0.171565,0.314585,1,0.425,0.445936,0.515226,0.095495,0.134104,0.183936,0.130169,0.1922,0.366163,0.148519,0.171937,0.199453,14,37,0.02,-1,1.00E-04,TRUE,'00:59','00:00'
0.108943,0.095528,0.049797,0.245374,0.432995,1,0.445461,0.455954,0.589161,0.141613,0.178829,0.22447,0.182486,0.256724,0.408688,0.203388,0.235793,0.259845,14,38,0.02,-1,1.00E-04,TRUE,'01:07','00:00'
0.12619,0.110317,0.055754,0.247128,0.451276,1,0.412368,0.450027,0.576434,0.153334,0.196615,0.241557,0.195759,0.276103,0.424974,0.223743,0.256,0.275261,14,39,0.02,-1,1.00E-04,TRUE,'01:06','00:00'
0.105926,0.091852,0.04787,0.226984,0.429718,1,0.436728,0.463918,0.550794,0.134778,0.172118,0.21571,0.173797,0.248937,0.395833,0.192222,0.223023,0.244747,14,40,0.02,-1,1.00E-04,TRUE,'01:10','00:00'
0.105556,0.089286,0.048512,0.183607,0.354866,1,0.409061,0.458479,0.512569,0.127053,0.162498,0.207324,0.15898,0.225273,0.386394,0.191534,0.216078,0.239939,14,41,0.02,-1,1.00E-04,TRUE,'01:13','00:00'
0.113178,0.10969,0.05562,0.225174,0.445504,1,0.434755,0.450904,0.581109,0.152349,0.198385,0.248445,0.187133,0.27322,0.424983,0.212209,0.245636,0.268155,14,42,0.02,-1,1.00E-04,TRUE,'01:12','00:00'
0.117829,0.12093,0.055039,0.218172,0.504702,1,0.406977,0.423984,0.592769,0.145351,0.205085,0.246339,0.183549,0.292869,0.425822,0.215052,0.255186,0.273076,14,43,0.02,-1,1.00E-04,TRUE,'01:09','00:00'
0.125833,0.104167,0.054792,0.232199,0.385833,1,0.376736,0.445672,0.559362,0.142785,0.175969,0.22757,0.18208,0.247273,0.412271,0.198681,0.223036,0.246382,14,44,0.02,-1,1.00E-04,TRUE,'01:18','00:00'
0.121429,0.119048,0.05248,0.25807,0.516023,1,0.438823,0.444464,0.62259,0.16523,0.219942,0.2613,0.206548,0.305594,0.434644,0.229431,0.267621,0.285773,14,45,0.02,-1,1.00E-04,TRUE,'01:15','00:00'
0.112403,0.108915,0.05155,0.197537,0.469364,1,0.395026,0.424961,0.572266,0.100907,0.152413,0.196418,0.14754,0.250002,0.389014,0.183721,0.223948,0.242295,14,46,0.02,-1,1.00E-04,TRUE,'01:19','00:00'
0.086508,0.099206,0.053968,0.121321,0.365939,1,0.417328,0.388605,0.507543,0.068312,0.120984,0.168122,0.098318,0.195478,0.360593,0.134524,0.175898,0.199752,14,47,0.02,-1,1.00E-04,TRUE,'01:20','00:00'
0.121951,0.107317,0.058537,0.242644,0.39489,1,0.421748,0.472751,0.566614,0.163077,0.201741,0.259406,0.203762,0.267171,0.434839,0.244986,0.267467,0.292,14,48,0.02,-1,1.00E-04,TRUE,'01:20','00:00'
0.107143,0.105556,0.050694,0.208075,0.41147,1,0.425265,0.437358,0.589587,0.138623,0.185421,0.232092,0.173184,0.25656,0.410049,0.201918,0.233929,0.25806,14,49,0.02,-1,1.00E-04,TRUE,'01:25','00:00'
0.110853,0.103876,0.053876,0.238289,0.406395,1,0.416021,0.440457,0.558822,0.117068,0.157999,0.206541,0.163961,0.234537,0.392897,0.174871,0.204988,0.227231,14,50,0.02,-1,1.00E-04,TRUE,'01:22','00:00'
0.13,0.115833,0.055833,0.242854,0.439544,1,0.346181,0.433784,0.581932,0.121472,0.165742,0.21632,0.174478,0.253468,0.404572,0.199306,0.225901,0.245762,14,51,0.02,-1,1.00E-04,TRUE,'01:31','00:00'
0.111111,0.103175,0.050893,0.210475,0.443056,1,0.449405,0.472376,0.568646,0.129302,0.179526,0.221869,0.169326,0.256072,0.402226,0.198082,0.226792,0.250971,14,52,0.02,-1,1.00E-04,TRUE,'01:30','00:00'
0.108527,0.104651,0.050388,0.226595,0.495825,1,0.406654,0.428239,0.588674,0.141016,0.189198,0.229636,0.179486,0.278816,0.412777,0.209173,0.247216,0.265444,14,53,0.02,-1,1.00E-04,TRUE,'01:27','00:00'
0.107143,0.100794,0.050694,0.226216,0.461905,1,0.417659,0.440083,0.580758,0.134417,0.17921,0.222756,0.17055,0.26103,0.405104,0.180093,0.217508,0.23797,14,54,0.02,-1,1.00E-04,TRUE,'01:37','00:00'
0.112879,0.104924,0.050379,0.248304,0.484028,1,0.448548,0.450495,0.605895,0.14419,0.190936,0.233857,0.185399,0.27491,0.41349,0.200126,0.236565,0.257359,14,55,0.02,-1,1.00E-04,TRUE,'01:34','00:00'
0.119841,0.116667,0.051687,0.244359,0.542593,1,0.410053,0.427099,0.606449,0.137426,0.195016,0.23307,0.179911,0.290459,0.413397,0.19537,0.236401,0.254232,14,56,0.02,-1,1.00E-04,TRUE,'01:36','00:00'
0.119048,0.103571,0.048512,0.259713,0.486206,1,0.412368,0.462532,0.617619,0.163385,0.206051,0.247544,0.206008,0.293714,0.428932,0.231878,0.267194,0.286503,14,57,0.02,-1,1.00E-04,TRUE,'01:39','00:00'
0.111364,0.100379,0.051705,0.221961,0.426497,1,0.437184,0.452099,0.592421,0.131357,0.173204,0.221314,0.172945,0.251483,0.40545,0.204861,0.234047,0.259107,14,58,0.02,-1,1.00E-04,TRUE,'01:35','00:00'
0.152033,0.128049,0.060569,0.268508,0.442697,1,0.291328,0.425309,0.60359,0.122809,0.165279,0.222025,0.190192,0.261118,0.416574,0.237331,0.258411,0.278871,14,59,0.02,-1,1.00E-04,TRUE,'01:38','00:00'
0.100758,0.106439,0.051231,0.207134,0.448737,1,0.441919,0.435974,0.561186,0.115421,0.169881,0.210103,0.154111,0.250547,0.392116,0.176894,0.216829,0.23713,14,60,0.02,-1,1.00E-04,TRUE,'01:39','00:00'
0.12803,0.109848,0.04839,0.309512,0.540404,1,0.493687,0.489399,0.623892,0.203451,0.248658,0.28323,0.247413,0.335772,0.456654,0.277652,0.315524,0.333804,14,61,0.02,-1,1.00E-04,TRUE,'01:48','00:00'
0.128205,0.105983,0.051282,0.252717,0.461752,1,0.361111,0.413131,0.558742,0.13588,0.173451,0.213229,0.182429,0.260806,0.399747,0.19537,0.227605,0.244765,14,62,0.02,-1,1.00E-04,TRUE,'01:46','00:00'
0.107937,0.09127,0.047619,0.202154,0.375444,1,0.385913,0.442267,0.530538,0.116812,0.152843,0.195234,0.153452,0.222092,0.378273,0.174934,0.199931,0.225336,14,63,0.02,-1,1.00E-04,TRUE,'01:54','00:00'
0.127642,0.106911,0.053659,0.307902,0.489585,1,0.374661,0.474549,0.620368,0.155534,0.194397,0.240692,0.211779,0.283856,0.425651,0.221816,0.250382,0.270078,14,64,0.02,-1,1.00E-04,TRUE,'01:53','00:00'
0.114167,0.1075,0.057812,0.215878,0.360297,1,0.473958,0.458011,0.545497,0.17457,0.213878,0.266994,0.202707,0.267776,0.440132,0.237014,0.266511,0.291767,14,65,0.02,-1,1.00E-04,TRUE,'01:51','00:00'
0.106504,0.120325,0.054472,0.178323,0.477417,1,0.447832,0.416806,0.581424,0.117903,0.179608,0.224559,0.151349,0.264763,0.404243,0.186043,0.226855,0.248217,14,66,0.02,-1,1.00E-04,TRUE,'01:52','00:00'
0.112403,0.113953,0.05155,0.203079,0.507189,1,0.434755,0.395933,0.602446,0.134663,0.190091,0.230947,0.170985,0.283748,0.415041,0.20885,0.254027,0.270953,14,67,0.02,-1,1.00E-04,TRUE,'01:56','00:00'
0.114815,0.107778,0.05037,0.238136,0.494083,1,0.442284,0.440748,0.595679,0.13453,0.182757,0.22496,0.17625,0.271785,0.405442,0.191914,0.231201,0.250583,14,68,0.02,-1,1.00E-04,TRUE,'01:56','00:00'
0.12093,0.113178,0.051841,0.249112,0.454463,1,0.426034,0.461848,0.599232,0.146849,0.196637,0.240976,0.191628,0.275467,0.419395,0.211563,0.243763,0.264847,14,69,0.02,-1,1.00E-04,TRUE,'01:56','00:00'
0.117949,0.111966,0.053419,0.233313,0.464316,1,0.437322,0.428737,0.581667,0.159132,0.210133,0.252833,0.194815,0.285877,0.427764,0.214031,0.248289,0.268856,14,70,0.02,-1,1.00E-04,TRUE,'01:59','00:00'
0.106349,0.102381,0.052976,0.180941,0.339835,1,0.39418,0.455192,0.516701,0.109896,0.152426,0.201607,0.14733,0.216233,0.384133,0.179894,0.204285,0.229226,14,71,0.02,-1,1.00E-04,TRUE,'01:57','00:00'
0.097674,0.10814,0.050678,0.200781,0.49438,1,0.450581,0.409649,0.612952,0.113917,0.171852,0.213689,0.149207,0.261832,0.398871,0.157881,0.210707,0.229653,14,72,0.02,-1,1.00E-04,TRUE,'02:13','00:00'
0.09187,0.086585,0.045122,0.205962,0.480556,1,0.470867,0.432479,0.57478,0.161299,0.200226,0.23888,0.180297,0.277113,0.413244,0.186382,0.231794,0.252107,14,73,0.02,-1,1.00E-04,TRUE,'02:20','00:00'
0.1125,0.09625,0.046771,0.229573,0.444256,1,0.457292,0.475347,0.591703,0.169489,0.211593,0.253298,0.201121,0.280572,0.424507,0.222222,0.251639,0.275539,14,74,0.02,-1,1.00E-04,TRUE,'02:17','00:00'
0.104545,0.102273,0.049053,0.19237,0.424729,1,0.424874,0.428413,0.528593,0.116849,0.165995,0.204286,0.151494,0.239599,0.38185,0.174053,0.205565,0.227038,14,75,0.02,-1,1.00E-04,TRUE,'02:11','00:00'
0.12,0.095,0.052708,0.257269,0.411607,1,0.441319,0.469537,0.560207,0.171065,0.201872,0.249367,0.206773,0.266718,0.425717,0.225486,0.250711,0.275449,14,76,0.02,-1,1.00E-04,TRUE,'02:09','00:00'
0.117094,0.101282,0.050962,0.207964,0.422792,1,0.425214,0.443859,0.546097,0.146069,0.186592,0.231126,0.180566,0.261165,0.410743,0.21567,0.247899,0.269166,14,77,0.02,-1,1.00E-04,TRUE,'02:15','00:00'
0.105185,0.096667,0.051574,0.229371,0.413977,1,0.378086,0.442457,0.572088,0.133359,0.16992,0.218761,0.175455,0.249847,0.405295,0.201605,0.233042,0.254863,14,78,0.02,-1,1.00E-04,TRUE,'02:15','00:00'
0.116667,0.107576,0.052936,0.248238,0.423316,1,0.423927,0.482812,0.568267,0.154639,0.201531,0.244341,0.197103,0.271951,0.42108,0.225126,0.252518,0.273598,14,79,0.02,-1,1.00E-04,TRUE,'02:13','00:00'
0.11037,0.101481,0.0525,0.211019,0.434136,1,0.441049,0.453854,0.584531,0.13285,0.174545,0.225347,0.168974,0.253159,0.404401,0.198704,0.23172,0.254345,14,80,0.02,-1,1.00E-04,TRUE,'02:21','00:00'
0.130159,0.115079,0.053075,0.307916,0.504532,1,0.378638,0.459022,0.610086,0.169685,0.216226,0.25683,0.221681,0.299222,0.432657,0.233135,0.260319,0.279662,14,81,0.02,-1,1.00E-04,TRUE,'02:23','00:00'
0.102963,0.088148,0.049259,0.202848,0.382707,1,0.405556,0.4444,0.553188,0.119666,0.154443,0.201163,0.154363,0.223852,0.384912,0.168272,0.199059,0.223264,14,82,0.02,-1,1.00E-04,TRUE,'02:22','00:00'
0.1,0.106439,0.049621,0.18565,0.481003,1,0.405934,0.383627,0.562853,0.099412,0.153685,0.192961,0.134582,0.244167,0.377672,0.151515,0.195176,0.214274,14,83,0.02,-1,1.00E-04,TRUE,'02:25','00:00'
0.106202,0.110465,0.054167,0.201433,0.419403,1,0.387597,0.411399,0.553754,0.115548,0.163143,0.210856,0.153279,0.242146,0.393768,0.172997,0.208842,0.228884,14,84,0.02,-1,1.00E-04,TRUE,'02:20','00:00'
0.124786,0.119231,0.057051,0.227609,0.455504,1,0.371439,0.432565,0.607583,0.131209,0.182604,0.234529,0.178028,0.268003,0.419503,0.210826,0.24484,0.267004,14,85,0.02,-1,1.00E-04,TRUE,'02:29','00:00'
0.1275,0.12625,0.061354,0.206852,0.450278,1,0.394792,0.420532,0.586261,0.141348,0.200737,0.250414,0.18715,0.287677,0.440769,0.257778,0.293643,0.312963,14,86,0.02,-1,1.00E-04,TRUE,'02:19','00:00'
0.105926,0.109259,0.053704,0.220342,0.489957,1,0.402778,0.396153,0.614562,0.120012,0.168403,0.216251,0.161831,0.26671,0.408628,0.177963,0.227719,0.242658,14,87,0.02,-1,1.00E-04,TRUE,'02:26','00:00'
0.112593,0.113704,0.052685,0.211646,0.462945,1,0.403395,0.440226,0.619128,0.133943,0.189098,0.234095,0.171966,0.271623,0.416259,0.199259,0.235591,0.258637,14,88,0.02,-1,1.00E-04,TRUE,'02:26','00:00'
0.111382,0.10935,0.057724,0.180578,0.361721,1,0.407859,0.419917,0.544133,0.108288,0.152295,0.207417,0.149416,0.225182,0.395799,0.192818,0.220661,0.244516,14,89,0.02,-1,1.00E-04,TRUE,'02:29','00:00'
0.118605,0.110853,0.05562,0.241667,0.403252,1,0.404716,0.439765,0.559142,0.120614,0.164674,0.213708,0.170526,0.240826,0.399142,0.196059,0.223676,0.246559,14,90,0.02,-1,1.00E-04,TRUE,'02:27','00:00'
0.105691,0.106911,0.054675,0.173994,0.43589,1,0.444783,0.403596,0.551661,0.127065,0.177018,0.224872,0.15577,0.255361,0.406103,0.192344,0.233335,0.256619,14,91,0.02,-1,1.00E-04,TRUE,'02:35','00:00'
0.129457,0.116279,0.05562,0.246619,0.405943,1,0.419574,0.486565,0.593815,0.162242,0.209484,0.256735,0.207753,0.277809,0.435541,0.248773,0.272744,0.297247,14,92,0.02,-1,1.00E-04,TRUE,'02:36','00:00'
0.097674,0.082171,0.048256,0.219251,0.411434,1,0.406977,0.443872,0.55171,0.13062,0.160472,0.205475,0.168137,0.235874,0.391807,0.187726,0.213818,0.238019,14,93,0.02,-1,1.00E-04,TRUE,'02:40','00:00'
0.11,0.102083,0.047604,0.238993,0.522431,1,0.389931,0.44964,0.603182,0.141076,0.192077,0.229566,0.180638,0.284676,0.410409,0.192917,0.232272,0.249856,14,94,0.02,-1,1.00E-04,TRUE,'02:49','00:00'
0.102128,0.093617,0.051241,0.211252,0.397036,1,0.380615,0.432497,0.545482,0.123528,0.16106,0.207356,0.161513,0.235914,0.393245,0.183274,0.211156,0.2338,14,95,0.02,-1,1.00E-04,TRUE,'02:44','00:00'
