 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, reg, isBoldDriver, TrainTime, TestTime,
0.100725,0.097101,0.051812,0.199226,0.381785,1.000000,0.437802,0.443305,0.536580,0.113266,0.153796,0.202297,0.151519,0.223192,0.385316,0.173309,0.197930,0.224356,17,61,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092424,0.093939,0.051989,0.170655,0.348508,1.000000,0.435290,0.428244,0.526153,0.086270,0.126697,0.176621,0.123440,0.195360,0.364577,0.149495,0.176829,0.204717,17,62,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.126190,0.101587,0.053671,0.244785,0.368539,1.000000,0.413029,0.485084,0.512067,0.127645,0.161274,0.208815,0.181159,0.234166,0.397270,0.218981,0.237344,0.260127,17,63,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100813,0.086585,0.054573,0.183449,0.268269,1.000000,0.439024,0.503605,0.459592,0.121180,0.153183,0.204941,0.152122,0.193266,0.380289,0.170190,0.182278,0.212925,17,64,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.126829,0.106098,0.053557,0.278959,0.411450,1.000000,0.386179,0.473851,0.551824,0.158516,0.197007,0.241688,0.207946,0.265734,0.419293,0.226965,0.242412,0.266359,17,65,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097674,0.079457,0.049516,0.190504,0.324548,1.000000,0.441214,0.469054,0.473487,0.107117,0.136818,0.183269,0.141594,0.195218,0.366908,0.156331,0.180574,0.208060,17,66,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093798,0.091473,0.055620,0.119791,0.302889,1.000000,0.360142,0.426234,0.493768,0.082322,0.124433,0.179152,0.109799,0.182926,0.366034,0.145995,0.172351,0.201711,17,67,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088148,0.095556,0.053796,0.167246,0.335123,1.000000,0.472222,0.448424,0.505139,0.100980,0.141786,0.194986,0.130930,0.202654,0.374005,0.149691,0.180306,0.207103,17,68,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103704,0.088148,0.051759,0.205332,0.354877,1.000000,0.420370,0.463837,0.544057,0.116305,0.152475,0.202060,0.154383,0.213564,0.384965,0.172716,0.196136,0.225278,17,69,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101550,0.087597,0.050969,0.194095,0.315438,1.000000,0.395026,0.473203,0.477626,0.104135,0.137140,0.184720,0.140832,0.192834,0.364129,0.154522,0.169932,0.196950,17,70,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098374,0.079268,0.049898,0.191928,0.348374,1.000000,0.441057,0.475215,0.529389,0.128942,0.159739,0.208804,0.159782,0.218922,0.391906,0.188686,0.213526,0.243096,17,71,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.088095,0.050099,0.173581,0.311448,1.000000,0.448743,0.473242,0.493060,0.107344,0.144037,0.190707,0.141827,0.199743,0.372993,0.173016,0.195682,0.223966,17,72,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.132540,0.094444,0.054563,0.248170,0.350860,1.000000,0.305556,0.460825,0.532509,0.112887,0.139649,0.190315,0.168081,0.211112,0.384324,0.183532,0.198833,0.225305,17,73,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108108,0.108108,0.057883,0.148862,0.337149,1.000000,0.362237,0.423700,0.479610,0.096549,0.145692,0.196939,0.130003,0.209952,0.380760,0.169970,0.196504,0.220531,17,74,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100775,0.086822,0.054167,0.167313,0.307171,1.000000,0.455426,0.476544,0.514251,0.115181,0.148967,0.204057,0.144801,0.203105,0.388153,0.175388,0.201697,0.232716,17,75,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.090698,0.081783,0.052132,0.183873,0.371262,1.000000,0.368217,0.393599,0.518540,0.087069,0.116065,0.166504,0.119950,0.189534,0.357575,0.120866,0.154973,0.179145,17,76,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089583,0.096528,0.050608,0.178279,0.399711,1.000000,0.473090,0.438595,0.542212,0.115432,0.163164,0.207791,0.148143,0.235775,0.392159,0.180671,0.216383,0.240120,17,77,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.084444,0.084444,0.051389,0.168783,0.302848,1.000000,0.484259,0.488029,0.454263,0.112857,0.148805,0.197340,0.140751,0.197702,0.372049,0.170864,0.191254,0.219203,17,78,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112403,0.093411,0.050969,0.220521,0.383721,1.000000,0.414406,0.452189,0.534978,0.132317,0.167398,0.214051,0.171454,0.234743,0.396058,0.188307,0.213566,0.239195,17,79,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.122222,0.097685,0.056829,0.196052,0.296634,1.000000,0.403164,0.492541,0.481054,0.132905,0.168472,0.219644,0.171800,0.217914,0.399736,0.215278,0.229856,0.257255,17,80,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111628,0.098062,0.051550,0.262686,0.420413,1.000000,0.458979,0.503391,0.566609,0.162835,0.203076,0.248449,0.204076,0.269041,0.423825,0.223514,0.247441,0.274131,17,81,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.079487,0.076496,0.052778,0.116836,0.221439,1.000000,0.439103,0.425256,0.414965,0.070065,0.100390,0.153057,0.091897,0.140802,0.338762,0.104131,0.128141,0.159601,17,82,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106667,0.083704,0.053611,0.199586,0.300035,1.000000,0.362963,0.485108,0.488861,0.108236,0.138317,0.189615,0.151023,0.194751,0.377640,0.180988,0.194250,0.222565,17,83,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.105128,0.097436,0.059081,0.151268,0.290079,1.000000,0.381410,0.431692,0.493452,0.081824,0.122333,0.178556,0.120403,0.180354,0.370192,0.160114,0.180495,0.210272,17,84,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107500,0.093750,0.049792,0.205435,0.351465,1.000000,0.436111,0.469560,0.511858,0.132101,0.169839,0.213997,0.166720,0.227370,0.389446,0.187431,0.209137,0.234838,17,85,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097561,0.084146,0.051931,0.173130,0.282207,1.000000,0.417683,0.453107,0.474259,0.094172,0.123457,0.175702,0.128825,0.178384,0.362045,0.146612,0.169081,0.197748,17,86,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106061,0.092424,0.052557,0.216222,0.379879,1.000000,0.423295,0.464444,0.561951,0.135714,0.170187,0.222653,0.171215,0.234883,0.402321,0.190657,0.215073,0.242252,17,87,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096032,0.077778,0.046230,0.191289,0.333040,1.000000,0.427579,0.469529,0.500755,0.109398,0.140385,0.186191,0.141790,0.195006,0.363968,0.146892,0.166046,0.195974,17,88,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.128455,0.100407,0.054472,0.268619,0.391057,1.000000,0.347222,0.459761,0.529656,0.125170,0.159256,0.206691,0.178104,0.232339,0.392140,0.185772,0.207937,0.231062,17,89,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.095076,0.051515,0.205141,0.386959,1.000000,0.446970,0.448826,0.514512,0.126670,0.168225,0.212400,0.162443,0.235029,0.391732,0.185606,0.213967,0.237069,17,90,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099187,0.080081,0.051524,0.195809,0.320074,1.000000,0.368564,0.441609,0.495693,0.120922,0.147439,0.197439,0.152168,0.200728,0.378923,0.163686,0.183558,0.211467,17,91,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.131818,0.101136,0.049337,0.304440,0.445328,1.000000,0.406250,0.523907,0.557980,0.156646,0.195084,0.234572,0.218034,0.276738,0.417947,0.255429,0.274076,0.294721,17,92,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.118333,0.110000,0.057292,0.183912,0.382361,1.000000,0.398264,0.463145,0.513678,0.108808,0.161118,0.210573,0.150859,0.234865,0.396832,0.187083,0.219388,0.239870,17,93,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099259,0.078519,0.051296,0.170863,0.293418,1.000000,0.362963,0.452164,0.464724,0.084564,0.110300,0.162304,0.122389,0.171273,0.352984,0.145988,0.164586,0.192284,17,94,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106061,0.091667,0.051705,0.228668,0.376894,1.000000,0.452336,0.483902,0.538105,0.141210,0.179318,0.226594,0.178883,0.241240,0.406130,0.198359,0.224098,0.251538,17,95,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101626,0.090650,0.056402,0.156259,0.277236,1.000000,0.442073,0.458220,0.488450,0.099190,0.133734,0.188568,0.131398,0.184050,0.376776,0.166667,0.187285,0.220618,17,96,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.087302,0.048413,0.167769,0.351190,1.000000,0.426918,0.457337,0.488193,0.098501,0.137857,0.181594,0.131131,0.202783,0.364452,0.154696,0.184425,0.210326,17,97,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.108130,0.098374,0.051626,0.225994,0.424661,1.000000,0.439702,0.464338,0.553030,0.135976,0.177926,0.221426,0.173732,0.251643,0.403904,0.188686,0.221224,0.244376,17,98,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106250,0.098611,0.048872,0.237351,0.459491,1.000000,0.433449,0.456315,0.556715,0.117280,0.163262,0.203488,0.162160,0.246621,0.386008,0.174421,0.208500,0.229484,17,99,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.136508,0.111508,0.054067,0.303005,0.451190,1.000000,0.425595,0.498858,0.613535,0.170762,0.211647,0.257676,0.226388,0.288272,0.438334,0.249868,0.268752,0.292612,17,100,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.073485,0.073864,0.048390,0.122834,0.273680,1.000000,0.436237,0.424960,0.440315,0.080685,0.111735,0.160098,0.100494,0.160844,0.340643,0.113194,0.138778,0.166287,17,101,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115000,0.083750,0.048542,0.229251,0.306881,1.000000,0.435417,0.517560,0.475098,0.123117,0.149947,0.195213,0.163865,0.199291,0.371940,0.173750,0.184894,0.214891,17,102,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110078,0.094574,0.052035,0.219561,0.365135,1.000000,0.403101,0.446033,0.543927,0.107949,0.142642,0.191941,0.153219,0.212529,0.380121,0.164922,0.187088,0.213919,17,103,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117829,0.104264,0.056686,0.221946,0.373695,1.000000,0.375000,0.450904,0.567273,0.145167,0.185352,0.238475,0.182400,0.246955,0.416345,0.203553,0.229547,0.255573,17,104,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107937,0.095238,0.053770,0.184647,0.393320,1.000000,0.414021,0.429375,0.521358,0.109270,0.148403,0.195292,0.147377,0.226263,0.387935,0.174669,0.208765,0.231117,17,105,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097727,0.079167,0.049905,0.169309,0.265720,1.000000,0.440972,0.473286,0.445839,0.111144,0.138050,0.187138,0.143705,0.185349,0.368319,0.182449,0.196012,0.225311,17,106,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.093333,0.094444,0.047963,0.173810,0.400935,1.000000,0.427469,0.432812,0.515693,0.106556,0.153852,0.195045,0.138662,0.224098,0.374136,0.162963,0.194969,0.217515,17,107,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101626,0.097154,0.056809,0.175668,0.363008,1.000000,0.411247,0.430322,0.545977,0.097788,0.140303,0.195049,0.136524,0.213024,0.389396,0.170664,0.203321,0.230643,17,108,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097037,0.079259,0.048981,0.189056,0.330847,1.000000,0.428086,0.442335,0.515459,0.113717,0.139406,0.189104,0.144828,0.199253,0.373162,0.159506,0.182413,0.211699,17,109,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111111,0.094841,0.052083,0.178288,0.334325,1.000000,0.398479,0.458322,0.490272,0.114796,0.152721,0.199675,0.153775,0.216623,0.385718,0.203175,0.224285,0.249985,17,110,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.119259,0.101481,0.051481,0.275844,0.437284,1.000000,0.456481,0.499618,0.570359,0.169146,0.207501,0.251976,0.212825,0.278067,0.426050,0.231543,0.256051,0.278700,17,111,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.096899,0.084109,0.053876,0.168963,0.292328,1.000000,0.433463,0.442965,0.478808,0.112740,0.143365,0.195265,0.142884,0.195274,0.380103,0.172933,0.194774,0.224511,17,112,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107143,0.095635,0.055456,0.180702,0.303193,1.000000,0.466931,0.474880,0.474425,0.131198,0.165716,0.217153,0.162729,0.217920,0.396796,0.204497,0.226685,0.254639,17,113,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112281,0.089035,0.054825,0.181997,0.291103,1.000000,0.404240,0.461745,0.442315,0.107752,0.137178,0.187089,0.147785,0.194332,0.375534,0.180190,0.197489,0.223357,17,114,0.02,-1.0,1.0E-4,true,'00:00','00:01',
0.114530,0.102137,0.055128,0.188497,0.326118,1.000000,0.362536,0.451826,0.481254,0.091163,0.131994,0.182012,0.138512,0.198328,0.369804,0.174359,0.188638,0.213528,17,115,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095556,0.087778,0.051296,0.181283,0.333422,1.000000,0.441358,0.477734,0.472120,0.089130,0.128025,0.173122,0.128806,0.191705,0.359310,0.154630,0.178038,0.205598,17,116,0.02,-1.0,1.0E-4,true,'00:00','00:03',
0.105983,0.105556,0.062500,0.132975,0.292172,1.000000,0.423433,0.442503,0.488272,0.088032,0.129732,0.193784,0.126766,0.194551,0.384811,0.198647,0.221571,0.248772,17,117,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097436,0.085470,0.056624,0.164988,0.265181,1.000000,0.426282,0.446034,0.460280,0.092240,0.120482,0.179350,0.126985,0.171532,0.366816,0.153704,0.168391,0.200153,17,118,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.087121,0.079924,0.050758,0.162807,0.301345,1.000000,0.419823,0.454651,0.465253,0.089255,0.122627,0.171553,0.121868,0.178724,0.356459,0.144508,0.164989,0.193803,17,119,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.141880,0.117094,0.056517,0.270503,0.457002,1.000000,0.393519,0.500763,0.570955,0.184253,0.230419,0.277125,0.232934,0.307633,0.453628,0.284972,0.312074,0.329761,17,120,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106202,0.087209,0.050969,0.238249,0.343448,1.000000,0.472545,0.498266,0.498849,0.151849,0.182709,0.228662,0.187572,0.235156,0.403394,0.198643,0.219591,0.246281,17,121,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098413,0.087698,0.052083,0.180116,0.342873,1.000000,0.410053,0.443874,0.506126,0.104299,0.140950,0.188240,0.139577,0.204422,0.374309,0.165939,0.191586,0.217753,17,122,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103175,0.096429,0.050496,0.206517,0.420353,1.000000,0.432540,0.449464,0.552324,0.120732,0.161933,0.206814,0.154405,0.235929,0.388281,0.167328,0.200294,0.224876,17,123,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109649,0.090789,0.053618,0.193104,0.304271,1.000000,0.459430,0.478488,0.531173,0.141172,0.174273,0.228432,0.170539,0.220266,0.405642,0.202851,0.217278,0.250947,17,124,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089431,0.093496,0.054065,0.145978,0.330981,1.000000,0.424458,0.417417,0.485230,0.085719,0.126921,0.177035,0.116289,0.190613,0.363195,0.142412,0.170856,0.197093,17,125,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.107937,0.092857,0.051091,0.177712,0.367526,1.000000,0.387235,0.443035,0.506173,0.100761,0.137918,0.185406,0.140686,0.211937,0.374579,0.174339,0.202338,0.224442,17,126,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115447,0.102846,0.052846,0.256269,0.426403,1.000000,0.442412,0.488841,0.546123,0.151853,0.196380,0.239930,0.194333,0.265543,0.415284,0.211043,0.233417,0.256158,17,127,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.088406,0.092029,0.050362,0.132614,0.371086,1.000000,0.447162,0.424467,0.496869,0.099950,0.147401,0.192563,0.126485,0.216175,0.375762,0.169988,0.203622,0.227068,17,128,0.02,-1.0,1.0E-4,true,'00:00','00:03',
0.090833,0.097083,0.051042,0.178070,0.393508,1.000000,0.438889,0.418258,0.545372,0.115431,0.158753,0.204977,0.145445,0.230557,0.388459,0.173819,0.207674,0.232228,17,129,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.081746,0.050893,0.217287,0.334656,1.000000,0.406085,0.469833,0.471973,0.144035,0.171191,0.217630,0.183226,0.232166,0.402008,0.226323,0.244070,0.269794,17,130,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114167,0.105000,0.051771,0.233889,0.450903,1.000000,0.430556,0.463018,0.551911,0.146285,0.196672,0.237987,0.185284,0.269848,0.414642,0.205347,0.235127,0.256868,17,131,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.073171,0.071138,0.046850,0.130118,0.316605,1.000000,0.435976,0.437581,0.491920,0.095667,0.127722,0.177883,0.116716,0.186006,0.361778,0.139770,0.169140,0.198653,17,132,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104065,0.101220,0.050711,0.190089,0.397154,1.000000,0.452575,0.473791,0.511884,0.121424,0.169101,0.211476,0.158039,0.239770,0.391738,0.191667,0.221740,0.243800,17,133,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112593,0.098889,0.056481,0.219250,0.390988,1.000000,0.339815,0.452000,0.530090,0.100601,0.141761,0.192732,0.150620,0.221472,0.385715,0.181049,0.204527,0.227482,17,134,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.112195,0.091870,0.054472,0.200989,0.321054,1.000000,0.377371,0.465334,0.542547,0.112422,0.144608,0.201693,0.153104,0.204762,0.387715,0.181572,0.197430,0.229068,17,135,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.129365,0.102381,0.054067,0.279914,0.412719,1.000000,0.390212,0.464179,0.544976,0.130860,0.163472,0.210266,0.190132,0.245359,0.400847,0.220106,0.239705,0.262720,17,136,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109524,0.098810,0.055159,0.222506,0.388587,1.000000,0.396495,0.450550,0.498808,0.117282,0.155092,0.202329,0.162111,0.228057,0.387602,0.188955,0.213017,0.236350,17,137,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117094,0.091453,0.049573,0.214201,0.355057,1.000000,0.465812,0.496553,0.517165,0.159375,0.189350,0.235547,0.193146,0.248187,0.413043,0.234402,0.254786,0.280680,17,138,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.123077,0.104701,0.057051,0.248124,0.404803,1.000000,0.379630,0.454509,0.535636,0.148357,0.188110,0.235465,0.192563,0.258151,0.418497,0.216595,0.239143,0.261029,17,139,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.115909,0.092045,0.052178,0.249633,0.363659,1.000000,0.442866,0.498344,0.526570,0.154452,0.184181,0.233590,0.195165,0.242122,0.409160,0.217424,0.235302,0.262094,17,140,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.081818,0.065909,0.048674,0.156085,0.246347,1.000000,0.460227,0.461279,0.459935,0.105632,0.125031,0.176243,0.129188,0.166886,0.358588,0.145518,0.163875,0.196285,17,141,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.130435,0.091667,0.047826,0.317872,0.423404,1.000000,0.421800,0.523756,0.593807,0.191857,0.216624,0.259543,0.239335,0.282079,0.432325,0.252476,0.266799,0.292559,17,142,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097727,0.093939,0.049527,0.182368,0.386111,1.000000,0.437816,0.448180,0.528536,0.111346,0.155941,0.200204,0.146185,0.225001,0.382792,0.173801,0.202041,0.227055,17,143,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.099206,0.104762,0.052679,0.166078,0.406521,1.000000,0.345238,0.403026,0.555299,0.084465,0.136548,0.184321,0.122343,0.215888,0.369656,0.150661,0.179759,0.203763,17,144,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097500,0.094167,0.055104,0.179097,0.291171,1.000000,0.413542,0.454907,0.480699,0.103189,0.141751,0.192275,0.137338,0.190342,0.373096,0.154514,0.170807,0.201350,17,145,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.089922,0.079457,0.051357,0.152372,0.320220,1.000000,0.437016,0.431867,0.488816,0.088720,0.121615,0.171849,0.115725,0.182893,0.359809,0.123514,0.159179,0.185940,17,146,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117886,0.101220,0.055488,0.233032,0.367631,1.000000,0.453252,0.484095,0.517988,0.162406,0.199045,0.247338,0.201656,0.260195,0.425812,0.249187,0.269528,0.293536,17,147,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104386,0.083772,0.050768,0.177318,0.332018,1.000000,0.350512,0.442808,0.503499,0.094952,0.124961,0.175716,0.133022,0.193871,0.367567,0.158480,0.186569,0.211883,17,148,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.104762,0.092063,0.055853,0.190854,0.348658,1.000000,0.391865,0.425733,0.530413,0.102346,0.137465,0.189308,0.141225,0.206309,0.382551,0.158069,0.185642,0.211492,17,149,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.100000,0.089630,0.051389,0.165471,0.324989,1.000000,0.384259,0.418552,0.478007,0.094205,0.126463,0.174806,0.127738,0.191692,0.362261,0.144877,0.172281,0.197495,17,150,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.131783,0.093798,0.053004,0.281245,0.391150,1.000000,0.416021,0.507383,0.543890,0.187270,0.212572,0.260118,0.229215,0.275147,0.437025,0.257558,0.278321,0.301204,17,151,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.086179,0.091057,0.056402,0.129846,0.322154,1.000000,0.425136,0.392418,0.492821,0.086643,0.128157,0.180206,0.111262,0.190889,0.372544,0.133469,0.170877,0.197087,17,152,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.113178,0.095736,0.053295,0.209467,0.346302,1.000000,0.378553,0.451161,0.483349,0.125717,0.159773,0.206114,0.168376,0.224949,0.390559,0.207752,0.227501,0.251050,17,153,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095614,0.076754,0.051206,0.191374,0.337646,1.000000,0.425439,0.459569,0.501924,0.112945,0.139120,0.187706,0.144219,0.198036,0.374009,0.155190,0.174581,0.205743,17,154,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.076984,0.083730,0.050694,0.117243,0.315807,1.000000,0.460979,0.402144,0.473301,0.084227,0.124246,0.171379,0.103490,0.179635,0.354451,0.120899,0.152957,0.181291,17,155,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.101550,0.100775,0.054457,0.188443,0.439489,1.000000,0.359819,0.413729,0.535789,0.080318,0.129543,0.176317,0.122315,0.214524,0.364889,0.135142,0.167328,0.190241,17,156,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109302,0.083721,0.048837,0.208379,0.328811,1.000000,0.390504,0.468500,0.500932,0.117553,0.145791,0.191732,0.157055,0.205758,0.375558,0.172674,0.191241,0.217683,17,157,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.092248,0.092636,0.055814,0.142638,0.322889,1.000000,0.451550,0.453242,0.490334,0.090073,0.135370,0.186031,0.118549,0.192076,0.370371,0.144703,0.173280,0.202363,17,158,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106838,0.091880,0.051816,0.214983,0.365676,1.000000,0.457621,0.499805,0.522154,0.122960,0.162849,0.208807,0.162965,0.226171,0.390972,0.186538,0.210891,0.237666,17,159,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.116260,0.101626,0.055793,0.216746,0.394817,1.000000,0.397358,0.471771,0.536344,0.135169,0.179843,0.227816,0.176815,0.248691,0.411419,0.216125,0.238897,0.264173,17,160,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.103175,0.088095,0.051091,0.170326,0.302646,1.000000,0.420635,0.468435,0.502796,0.117039,0.152442,0.201997,0.151771,0.205633,0.384944,0.193849,0.210084,0.240556,17,161,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.119167,0.090833,0.052812,0.235304,0.345694,1.000000,0.416319,0.459168,0.537699,0.131647,0.155863,0.208265,0.172728,0.218453,0.392424,0.186944,0.208733,0.234375,17,162,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.094574,0.087984,0.053004,0.139952,0.275167,1.000000,0.433463,0.449532,0.466661,0.099384,0.133080,0.187300,0.127411,0.183742,0.369155,0.158915,0.181395,0.209265,17,163,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.097500,0.080417,0.050729,0.198032,0.333125,1.000000,0.444444,0.449074,0.521913,0.116875,0.142411,0.194639,0.149491,0.203386,0.381255,0.161111,0.186396,0.214572,17,164,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.111404,0.085088,0.052741,0.200000,0.300439,1.000000,0.379020,0.460935,0.494139,0.124766,0.147924,0.201769,0.164481,0.205953,0.389374,0.211477,0.221888,0.253479,17,165,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.114035,0.089035,0.053289,0.196958,0.329971,1.000000,0.352705,0.456845,0.512650,0.109675,0.140379,0.193277,0.151252,0.206560,0.383389,0.182895,0.200687,0.227979,17,166,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.106504,0.097561,0.057622,0.191690,0.356387,1.000000,0.417683,0.459124,0.557161,0.109738,0.150389,0.204914,0.145406,0.212962,0.391273,0.163753,0.190286,0.220751,17,167,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.117544,0.088596,0.050768,0.240114,0.352214,1.000000,0.388523,0.477304,0.530697,0.124845,0.152305,0.201047,0.168633,0.214385,0.384640,0.179825,0.195055,0.224321,17,168,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.095122,0.076423,0.046138,0.155243,0.269241,1.000000,0.449187,0.475271,0.479781,0.110649,0.139268,0.187900,0.136336,0.181632,0.363734,0.163753,0.178812,0.212432,17,169,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.098485,0.078030,0.045928,0.176873,0.327652,1.000000,0.416982,0.472301,0.498234,0.114741,0.145055,0.189949,0.145427,0.202964,0.371036,0.168687,0.189815,0.217350,17,170,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.102500,0.085833,0.053021,0.163599,0.288077,1.000000,0.415625,0.456411,0.479544,0.091897,0.123728,0.175847,0.129285,0.180994,0.364596,0.166458,0.183251,0.212081,17,171,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.109848,0.090530,0.057481,0.187527,0.323900,1.000000,0.385732,0.466830,0.498092,0.108586,0.143139,0.198191,0.152104,0.209783,0.391022,0.203030,0.225848,0.250926,17,172,0.02,-1.0,1.0E-4,true,'00:00','00:00',
0.110569,0.103659,0.053557,0.212260,0.420422,1.000000,0.400068,0.437633,0.554195,0.135209,0.180030,0.225982,0.169559,0.252639,0.407307,0.189024,0.218731,0.243164,17,173,0.02,-1.0,1.0E-4,true,'00:00','00:00',
