 Pre5,Pre10, Pre40, Rec5, Rec10, Rec40, AUC5, AUC10, AUC40, MAP5, MAP10, MAP40, NDCG5, NDCG10,NDCG40,MRR5, MRR10,MRR40, numFactors, numIter, lrate, maxlrate, regB, regU, regI, regC, isBoldDriver, TrainTime, TestTime,
0.114035,0.107018,0.060746,0.206820,0.356171,1.000000,0.436038,0.435002,0.456959,0.138278,0.175831,0.226422,0.177292,0.242317,0.411013,0.223392,0.253634,0.272573,8,96,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127642,0.106911,0.054776,0.229520,0.405759,1.000000,0.315041,0.464020,0.559308,0.104143,0.149881,0.198297,0.158209,0.230854,0.389191,0.178997,0.200879,0.224848,8,97,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112403,0.094961,0.051647,0.207131,0.365116,1.000000,0.447028,0.480682,0.512424,0.139269,0.175018,0.221360,0.180942,0.244070,0.406114,0.236693,0.257976,0.281045,8,98,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113008,0.086179,0.051118,0.246758,0.372154,1.000000,0.410908,0.473904,0.546924,0.151331,0.178198,0.226349,0.188903,0.239396,0.406800,0.203388,0.223250,0.250217,8,99,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.075833,0.093333,0.052396,0.091458,0.315327,1.000000,0.430903,0.371701,0.472354,0.063308,0.109916,0.160161,0.086030,0.175336,0.350481,0.125486,0.161181,0.188516,8,100,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.098374,0.098780,0.053963,0.174770,0.357593,1.000000,0.394986,0.420466,0.535487,0.094016,0.133370,0.188275,0.130117,0.203602,0.372809,0.154946,0.182525,0.208960,8,101,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.129457,0.095736,0.048837,0.287099,0.452289,1.000000,0.442829,0.518445,0.557069,0.180356,0.213611,0.252880,0.227341,0.287343,0.429838,0.256848,0.275309,0.298638,8,102,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102963,0.088148,0.051574,0.204347,0.341111,1.000000,0.478395,0.482650,0.521406,0.145566,0.177805,0.226636,0.179513,0.236346,0.407017,0.216975,0.244539,0.269008,8,103,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.085833,0.087083,0.051250,0.125694,0.287708,1.000000,0.435417,0.433966,0.486283,0.084080,0.122961,0.174898,0.109656,0.176423,0.358407,0.134444,0.162290,0.191470,8,104,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115873,0.096429,0.052183,0.207407,0.322487,1.000000,0.428571,0.487595,0.491457,0.120884,0.154340,0.201915,0.164546,0.216528,0.387904,0.205622,0.224287,0.252346,8,105,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110853,0.092248,0.054070,0.198278,0.320108,1.000000,0.433786,0.485973,0.466573,0.112641,0.145312,0.193084,0.159174,0.210953,0.383692,0.211240,0.226483,0.250715,8,106,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126829,0.089024,0.048780,0.304539,0.439363,1.000000,0.408198,0.483933,0.569558,0.144271,0.169357,0.212211,0.201269,0.251433,0.400037,0.200407,0.219670,0.241066,8,107,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.110870,0.092754,0.046196,0.236422,0.437681,1.000000,0.486413,0.486036,0.560876,0.161220,0.200510,0.239273,0.203298,0.275854,0.418018,0.256220,0.279809,0.302977,8,108,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135714,0.106349,0.053869,0.276389,0.415542,1.000000,0.389881,0.491945,0.546682,0.139504,0.176305,0.221000,0.195727,0.255803,0.407973,0.219511,0.243197,0.263722,8,109,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.123016,0.105556,0.052381,0.205239,0.380126,1.000000,0.360780,0.457912,0.522695,0.113341,0.155941,0.200720,0.161786,0.232366,0.388814,0.207870,0.227017,0.251381,8,110,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118333,0.092083,0.055833,0.195466,0.337824,1.000000,0.373611,0.462496,0.492080,0.125531,0.156308,0.206106,0.162835,0.220925,0.394979,0.198611,0.222083,0.248318,8,111,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.089630,0.081852,0.055185,0.138272,0.258801,1.000000,0.434259,0.449298,0.465388,0.081080,0.110576,0.168957,0.111091,0.161007,0.353821,0.139568,0.158933,0.191729,8,112,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106061,0.092424,0.049621,0.194443,0.398427,1.000000,0.426452,0.446049,0.543106,0.114066,0.153852,0.199022,0.152301,0.228591,0.385493,0.184343,0.213948,0.240633,8,113,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.102326,0.090698,0.052422,0.192430,0.299761,1.000000,0.411499,0.470811,0.481001,0.097508,0.130131,0.180572,0.140826,0.188993,0.366923,0.167442,0.183330,0.212076,8,114,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117829,0.093023,0.051066,0.240762,0.381008,1.000000,0.376292,0.470096,0.549416,0.120693,0.152776,0.200764,0.172136,0.227755,0.390940,0.204845,0.223393,0.247470,8,115,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107317,0.090650,0.052439,0.176158,0.330381,1.000000,0.418022,0.461459,0.491633,0.105104,0.140457,0.188510,0.142707,0.204188,0.376166,0.179607,0.205646,0.231357,8,116,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.130894,0.103659,0.053760,0.232140,0.378591,1.000000,0.297425,0.440101,0.513248,0.116514,0.151355,0.197967,0.165865,0.227170,0.386470,0.182385,0.201313,0.223550,8,117,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106818,0.092424,0.051989,0.194613,0.329491,1.000000,0.380051,0.448300,0.492797,0.096970,0.128643,0.179114,0.138021,0.193956,0.364462,0.156944,0.178038,0.204397,8,118,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.136752,0.121795,0.054915,0.233460,0.458523,1.000000,0.408120,0.453496,0.533166,0.158202,0.208531,0.247393,0.199641,0.285569,0.421979,0.233191,0.260168,0.278633,8,119,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127778,0.105556,0.054365,0.224628,0.371259,1.000000,0.421627,0.501000,0.514227,0.150079,0.191178,0.236629,0.198797,0.261318,0.422654,0.266005,0.287720,0.310643,8,120,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114729,0.103488,0.051647,0.236056,0.425601,1.000000,0.448320,0.467762,0.536120,0.142150,0.182469,0.226207,0.185176,0.258447,0.405896,0.209432,0.237080,0.256664,8,121,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.082576,0.079924,0.048106,0.122625,0.292659,1.000000,0.447285,0.416276,0.444910,0.086965,0.120304,0.167872,0.110160,0.178630,0.353820,0.139773,0.172439,0.197915,8,122,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108148,0.087407,0.051759,0.228498,0.363051,1.000000,0.413889,0.465098,0.457019,0.121914,0.151618,0.193612,0.167656,0.221513,0.381807,0.192840,0.215441,0.235345,8,123,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.118254,0.110714,0.055159,0.213738,0.393386,1.000000,0.444114,0.470352,0.502474,0.129980,0.178008,0.220300,0.173381,0.248482,0.403270,0.209193,0.231607,0.255263,8,124,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114634,0.086992,0.052134,0.184388,0.319173,1.000000,0.385501,0.458676,0.499539,0.107576,0.135744,0.185913,0.148513,0.201297,0.377416,0.187873,0.207707,0.234584,8,125,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101481,0.093333,0.051111,0.215380,0.355575,1.000000,0.386420,0.454387,0.515704,0.084012,0.120614,0.166839,0.132065,0.191669,0.355951,0.135185,0.154703,0.180635,8,126,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108130,0.084553,0.053557,0.209843,0.324371,1.000000,0.444783,0.463833,0.488711,0.159942,0.182654,0.233674,0.191457,0.237941,0.415517,0.237398,0.258908,0.283776,8,127,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103788,0.082576,0.048769,0.246296,0.338763,1.000000,0.448864,0.510627,0.478069,0.122254,0.149776,0.192699,0.170094,0.209706,0.375024,0.183144,0.197739,0.222072,8,128,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.155000,0.112917,0.056354,0.339216,0.467917,1.000000,0.371875,0.504704,0.551445,0.176156,0.207304,0.251175,0.243772,0.298559,0.441481,0.271389,0.291979,0.307317,8,129,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.134921,0.111111,0.055060,0.296831,0.441480,1.000000,0.371362,0.493937,0.576515,0.150805,0.189956,0.237636,0.211086,0.271826,0.422461,0.247222,0.264363,0.286436,8,130,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.108130,0.095528,0.056606,0.165291,0.269431,1.000000,0.390583,0.470319,0.464528,0.099071,0.133971,0.190474,0.139263,0.187855,0.375707,0.187805,0.202523,0.230750,8,131,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113333,0.095833,0.054375,0.191042,0.301806,1.000000,0.442361,0.496371,0.448002,0.120938,0.155537,0.203578,0.161567,0.211624,0.386513,0.213611,0.228978,0.255449,8,132,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119167,0.097500,0.050937,0.213244,0.326488,1.000000,0.441667,0.488637,0.453436,0.138013,0.172333,0.214781,0.179065,0.228494,0.391683,0.219306,0.235579,0.258411,8,133,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.098291,0.095726,0.051389,0.151372,0.358503,1.000000,0.391738,0.400387,0.491368,0.089477,0.129798,0.175803,0.119267,0.200060,0.363388,0.139316,0.172426,0.197720,8,134,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107576,0.093561,0.049053,0.242340,0.404798,1.000000,0.483586,0.490109,0.535512,0.164941,0.202926,0.244242,0.199392,0.263313,0.414527,0.216667,0.240642,0.265052,8,135,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.135772,0.111382,0.053659,0.268902,0.421274,1.000000,0.377033,0.480401,0.575979,0.145507,0.186936,0.232182,0.203533,0.267040,0.418865,0.253252,0.270049,0.294178,8,136,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.101667,0.085000,0.057187,0.123273,0.215620,1.000000,0.352431,0.450306,0.458678,0.073835,0.101663,0.164850,0.108605,0.149679,0.355649,0.155833,0.166696,0.199846,8,137,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117460,0.100000,0.052976,0.242871,0.385152,1.000000,0.438823,0.472742,0.498845,0.132879,0.169702,0.213697,0.180619,0.239151,0.396122,0.211376,0.229757,0.253209,8,138,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.114167,0.105833,0.055521,0.202166,0.346726,1.000000,0.446528,0.485896,0.542418,0.144929,0.185995,0.240832,0.186714,0.249234,0.422918,0.258403,0.277245,0.305781,8,139,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121970,0.101894,0.054735,0.229600,0.406331,1.000000,0.363005,0.454591,0.558359,0.125905,0.165272,0.212662,0.173272,0.241385,0.401229,0.196338,0.221265,0.244011,8,140,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.125833,0.103333,0.051563,0.261508,0.440139,1.000000,0.375347,0.443142,0.565849,0.126033,0.161791,0.206923,0.179251,0.249500,0.397148,0.195208,0.221933,0.241395,8,141,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113492,0.095238,0.052381,0.201228,0.344983,1.000000,0.385251,0.468427,0.526518,0.093726,0.128826,0.182305,0.137474,0.196233,0.366858,0.152249,0.172617,0.202501,8,142,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.119512,0.086585,0.052947,0.215921,0.319377,1.000000,0.413957,0.485821,0.458102,0.153925,0.175184,0.222916,0.189489,0.233804,0.405896,0.234011,0.255594,0.277226,8,143,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.091667,0.050725,0.196314,0.346998,1.000000,0.444143,0.475518,0.478902,0.102128,0.140700,0.184223,0.145269,0.207843,0.370287,0.178865,0.203395,0.226874,8,144,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117073,0.097154,0.053862,0.203492,0.363198,1.000000,0.410908,0.463358,0.488482,0.133403,0.168639,0.216720,0.175129,0.238503,0.402461,0.227507,0.249072,0.270751,8,145,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.082963,0.094444,0.055741,0.097336,0.272738,1.000000,0.421605,0.415891,0.423087,0.062172,0.106447,0.157325,0.090320,0.164842,0.347891,0.133827,0.163129,0.188741,8,146,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109756,0.099187,0.052134,0.175431,0.333068,1.000000,0.436992,0.478227,0.491776,0.119383,0.162129,0.206650,0.154537,0.221336,0.388649,0.196341,0.218677,0.247316,8,147,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.106667,0.091667,0.054583,0.198810,0.329315,1.000000,0.425000,0.483941,0.491810,0.119549,0.154004,0.205726,0.158376,0.212844,0.389195,0.196111,0.212646,0.241804,8,148,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105000,0.077917,0.048437,0.226612,0.355618,1.000000,0.438542,0.478985,0.508072,0.148155,0.170247,0.215886,0.183387,0.230239,0.395965,0.213750,0.232039,0.259284,8,149,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095238,0.089683,0.051190,0.144348,0.303908,1.000000,0.427910,0.459278,0.514681,0.093356,0.134674,0.184907,0.123297,0.187922,0.367571,0.150265,0.169996,0.202053,8,150,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109302,0.089922,0.051938,0.188824,0.305574,1.000000,0.437661,0.494805,0.479835,0.115130,0.149025,0.197370,0.158368,0.208421,0.384167,0.209690,0.226933,0.254246,8,151,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.139683,0.110714,0.056647,0.278430,0.380272,1.000000,0.346230,0.506570,0.518184,0.153545,0.189624,0.237765,0.212891,0.261761,0.421917,0.259458,0.272425,0.293357,8,152,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105797,0.087681,0.049638,0.217693,0.378597,1.000000,0.414855,0.472582,0.513601,0.132862,0.167771,0.212477,0.174543,0.236214,0.395182,0.217814,0.239888,0.263953,8,153,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.088148,0.073704,0.045741,0.169424,0.312099,1.000000,0.482716,0.493357,0.474413,0.120031,0.148811,0.192944,0.146688,0.200603,0.370807,0.178148,0.197028,0.226561,8,154,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.141441,0.115766,0.052365,0.296000,0.459910,1.000000,0.373874,0.484690,0.551021,0.165211,0.209363,0.248293,0.222073,0.289845,0.427223,0.254805,0.271396,0.291230,8,155,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112698,0.100000,0.053869,0.206956,0.377707,1.000000,0.393188,0.455322,0.536210,0.098568,0.138004,0.189350,0.146414,0.213685,0.377213,0.174206,0.199260,0.222500,8,156,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100000,0.084848,0.049905,0.197662,0.331141,1.000000,0.407197,0.472560,0.509488,0.090360,0.123075,0.172079,0.133668,0.185247,0.358064,0.147854,0.163713,0.193921,8,157,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.091304,0.074275,0.047917,0.188043,0.313527,1.000000,0.469203,0.469354,0.497491,0.135195,0.161117,0.208662,0.161920,0.211801,0.387509,0.187500,0.209860,0.238473,8,158,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.139683,0.102778,0.055159,0.302938,0.395512,1.000000,0.486111,0.547647,0.511356,0.206245,0.237350,0.281284,0.257633,0.299685,0.457168,0.308532,0.321035,0.342099,8,159,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.126829,0.107724,0.053760,0.251671,0.424932,1.000000,0.406165,0.481207,0.575626,0.119252,0.163233,0.207413,0.173145,0.241471,0.395091,0.190786,0.213829,0.238825,8,160,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113178,0.084496,0.050291,0.214452,0.380103,1.000000,0.424742,0.456764,0.496670,0.130688,0.158286,0.203432,0.170883,0.228657,0.389520,0.201292,0.223407,0.247198,8,161,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105426,0.085659,0.054651,0.187818,0.317470,1.000000,0.398902,0.454423,0.488173,0.123227,0.151261,0.204773,0.161272,0.212930,0.394133,0.200129,0.220803,0.247784,8,162,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117460,0.104365,0.049603,0.263523,0.448738,1.000000,0.416997,0.498071,0.563506,0.116644,0.164569,0.207775,0.171405,0.246048,0.387938,0.179630,0.202661,0.226594,8,163,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.141463,0.102033,0.054675,0.283096,0.397674,1.000000,0.414634,0.526524,0.529477,0.174811,0.206200,0.250442,0.225418,0.275190,0.431711,0.263550,0.279962,0.302871,8,164,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115447,0.107724,0.050711,0.214547,0.442209,1.000000,0.438686,0.487139,0.595534,0.145272,0.197259,0.239683,0.183826,0.272957,0.419782,0.224255,0.253630,0.278598,8,165,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121429,0.096032,0.052579,0.253288,0.396570,1.000000,0.445767,0.504909,0.528041,0.167441,0.201176,0.244634,0.212559,0.269131,0.426353,0.261839,0.282921,0.305644,8,166,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.127778,0.102381,0.054563,0.229127,0.381828,1.000000,0.409061,0.477285,0.567347,0.149200,0.181283,0.234307,0.197927,0.258369,0.424579,0.268254,0.285128,0.310537,8,167,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.100855,0.093162,0.056838,0.135017,0.265353,1.000000,0.403846,0.449032,0.459252,0.092600,0.128041,0.182146,0.123651,0.179612,0.369832,0.168946,0.186779,0.218388,8,168,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112593,0.082593,0.052963,0.199383,0.298580,1.000000,0.415741,0.500033,0.477618,0.123881,0.149439,0.201621,0.166091,0.207252,0.390253,0.210556,0.222325,0.250785,8,169,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.084167,0.070000,0.047187,0.183740,0.293869,1.000000,0.397917,0.484838,0.470880,0.116680,0.142106,0.192713,0.152714,0.198561,0.376282,0.196875,0.212667,0.242643,8,170,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.105983,0.103846,0.057158,0.195845,0.380637,1.000000,0.392094,0.415123,0.486319,0.087661,0.129883,0.179588,0.130657,0.207247,0.370279,0.146368,0.181441,0.201692,8,171,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111364,0.091667,0.048958,0.243963,0.350884,1.000000,0.434975,0.495994,0.486487,0.118732,0.153096,0.193547,0.167848,0.216591,0.375721,0.186616,0.201653,0.226937,8,172,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.103175,0.100000,0.052778,0.195869,0.388498,1.000000,0.387897,0.444704,0.567753,0.106440,0.150868,0.201367,0.149440,0.225194,0.388531,0.187302,0.209299,0.237284,8,173,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115942,0.090942,0.047101,0.281686,0.426208,1.000000,0.397343,0.486816,0.554900,0.144407,0.174313,0.216024,0.194753,0.251233,0.398167,0.200181,0.220344,0.242560,8,174,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.166667,0.125000,0.057237,0.387507,0.515072,1.000000,0.335892,0.539057,0.580986,0.183822,0.225274,0.265305,0.262361,0.319102,0.449938,0.285673,0.300684,0.317207,8,175,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.107937,0.090873,0.048611,0.208806,0.398148,1.000000,0.449074,0.483568,0.514677,0.122937,0.162158,0.202458,0.162828,0.235241,0.387183,0.189220,0.212327,0.237481,8,176,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112500,0.103750,0.056042,0.167040,0.318819,1.000000,0.401389,0.468936,0.541733,0.100395,0.145795,0.200904,0.145595,0.211721,0.392782,0.211597,0.231619,0.259715,8,177,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.131667,0.101250,0.057604,0.252083,0.374792,1.000000,0.317361,0.461553,0.526412,0.118734,0.153052,0.205531,0.176061,0.226436,0.397795,0.209097,0.222510,0.249754,8,178,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.092683,0.082114,0.051016,0.160140,0.333546,1.000000,0.409892,0.419256,0.482725,0.085790,0.119908,0.167706,0.118007,0.181827,0.354910,0.132114,0.157217,0.185858,8,179,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.097101,0.090580,0.047645,0.191981,0.356105,1.000000,0.466787,0.490166,0.527095,0.127247,0.169042,0.213679,0.162455,0.230485,0.392324,0.201570,0.224741,0.253503,8,180,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.093651,0.076190,0.046627,0.177105,0.293652,1.000000,0.465278,0.494776,0.455146,0.119873,0.146851,0.193073,0.153418,0.200452,0.373173,0.199272,0.217224,0.244269,8,181,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.121970,0.091288,0.050473,0.270924,0.368056,1.000000,0.479167,0.552978,0.504941,0.194897,0.227626,0.268960,0.232878,0.275940,0.435705,0.259975,0.271251,0.298495,8,182,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.113492,0.097619,0.052679,0.221032,0.349868,1.000000,0.468915,0.493000,0.479235,0.134678,0.170700,0.214358,0.176536,0.233212,0.396404,0.209458,0.233633,0.255882,8,183,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.109302,0.097287,0.049225,0.230995,0.409395,1.000000,0.397933,0.486822,0.521529,0.106926,0.150284,0.190709,0.154736,0.226631,0.373912,0.164922,0.191407,0.213076,8,184,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.111628,0.098062,0.054070,0.206817,0.333805,1.000000,0.435724,0.477248,0.477894,0.138258,0.175631,0.222192,0.177105,0.232436,0.399912,0.215568,0.233533,0.257086,8,185,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.117094,0.114103,0.057158,0.198953,0.430076,1.000000,0.385328,0.449401,0.541728,0.103246,0.156931,0.204787,0.149652,0.241879,0.395092,0.178205,0.213321,0.234993,8,186,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.120635,0.093254,0.049206,0.245040,0.368717,1.000000,0.442460,0.514322,0.499415,0.146197,0.180017,0.220164,0.194507,0.246277,0.401497,0.234392,0.250066,0.272638,8,187,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.112879,0.088258,0.050473,0.223146,0.335308,1.000000,0.398990,0.522675,0.475473,0.117868,0.151870,0.195561,0.166381,0.213802,0.379072,0.207008,0.220408,0.246443,8,188,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.122764,0.097154,0.055285,0.211063,0.374081,1.000000,0.404810,0.478675,0.475433,0.135708,0.173530,0.217042,0.182871,0.246415,0.407204,0.245799,0.264799,0.285530,8,189,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.104274,0.106838,0.053526,0.167203,0.367187,1.000000,0.448718,0.456777,0.514932,0.114782,0.165506,0.212417,0.151005,0.232941,0.394236,0.205057,0.232981,0.257970,8,190,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115909,0.094697,0.051610,0.272475,0.407846,1.000000,0.456439,0.476314,0.528694,0.156570,0.187375,0.230648,0.202088,0.257244,0.410893,0.217551,0.239977,0.263481,8,191,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.095833,0.091250,0.050312,0.164978,0.363092,1.000000,0.449653,0.443366,0.520174,0.106139,0.147474,0.195019,0.137343,0.214703,0.379636,0.172153,0.204802,0.231740,8,192,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
0.115909,0.093939,0.049811,0.262598,0.436559,1.000000,0.453914,0.481474,0.552116,0.184085,0.218271,0.261094,0.219760,0.284835,0.432149,0.242298,0.268239,0.289081,8,193,0.02,-1.0,1.0E-4,1.0E-4,1.0E-4,0.001,true,'00:00','00:00',
